A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	LABEL_0
2489	2155	2449	607.332	525.8981	597.53516	1
2495	2127	2435	608.8639	518.93805	594.1692	1
2522	2095	2462	615.44037	511.1437	600.61804	1
2512	2127	2450	612.98047	518.90283	597.76874	1
2491	2194	2426	607.92114	535.37335	592.02875	1
2504	2182	2435	610.9726	532.2955	594.212	1
2504	2115	2458	610.87067	516.16235	599.836	1
2495	2114	2405	608.65857	515.9321	586.88477	1
2479	2134	2427	604.96826	520.6082	592.10565	1
2510	2132	2423	612.381	520.23895	591.22504	1
2502	2162	2449	610.4667	527.5438	597.52246	1
2518	2160	2453	614.4769	526.9661	598.4509	1
2519	2153	2441	614.69824	525.28925	595.5266	1
2531	2129	2447	617.5	519.4295	596.947	1
2532	2186	2406	617.7622	533.4972	587.0005	1
2516	2152	2438	613.8298	525.074	594.90985	1
2523	2153	2444	615.6309	525.3718	596.4267	1
2502	2105	2395	610.4852	513.5656	584.4001	1
2514	2202	2429	613.4219	537.2651	592.61646	1
2473	2174	2410	603.32	530.34906	588.05664	1
2527	2164	2418	616.66705	528.0408	589.9372	1
2508	2119	2432	612.02515	517.13904	593.28784	1
2541	2098	2412	619.9405	511.81454	588.62085	1
2537	2138	2411	618.96484	521.5623	588.20105	1
2506	2158	2421	611.41095	526.4632	590.7785	1
2544	2193	2387	620.72876	535.1827	582.4307	1
2535	2161	2375	618.6288	527.37244	579.405	1
2510	2137	2425	612.41766	521.34875	591.7229	1
2506	2155	2353	611.47675	525.9194	574.10645	1
2528	2135	2416	616.7736	520.90796	589.4279	1
2520	2118	2410	614.7803	516.71075	588.0179	1
2538	2130	2367	619.32855	519.8206	577.6113	1
2556	2174	2414	623.73645	530.526	588.9646	1
2525	2144	2361	616.15454	523.1775	576.11816	1
2522	2148	2393	615.2634	524.21796	583.8211	1
2519	2155	2371	614.5288	525.76855	578.54156	1
2555	2151	2389	623.4025	524.842	582.8274	1
2538	2126	2354	619.2182	518.8056	574.33136	1
2541	2154	2412	620.0712	525.50183	588.46466	1
2534	2190	2408	618.20166	534.3649	587.56757	1
2523	2132	2398	615.6212	520.27527	585.0037	1
2514	2148	2396	613.32416	524.19885	584.54285	1
2532	2104	2386	617.8432	513.29	582.1362	1
2544	2162	2371	620.6965	527.5554	578.62695	1
2544	2218	2407	620.62744	541.3018	587.3286	1
2551	2147	2398	622.4895	523.808	585.12946	1
2511	2137	2427	612.659	521.4983	592.29913	1
2545	2128	2402	620.96954	519.1106	586.0498	1
2498	2140	2412	609.55774	522.1712	588.6236	1
2486	2135	2403	606.53174	520.96533	586.2829	1
2523	2169	2393	615.6022	529.2903	583.7801	1
2532	2145	2382	617.90894	523.3588	581.2882	1
2512	2177	2385	612.8478	531.2553	581.846	1
2507	2160	2405	611.7522	526.9275	586.8132	1
2535	2156	2423	618.6571	526.1511	591.24243	1
2523	2134	2397	615.5914	520.7903	584.988	1
2523	2125	2422	615.6016	518.55347	591.0314	1
2511	2113	2394	612.66284	515.62164	584.2213	1
2541	2158	2441	619.95874	526.59045	595.6703	1
2471	2172	2456	602.9351	529.9283	599.3575	1
2495	2155	2448	608.7103	525.717	597.33344	1
2469	2117	2397	602.5185	516.51746	584.82574	1
2511	2098	2441	612.6229	512.0281	595.5058	1
2519	2096	2429	614.6773	511.35526	592.73663	1
2484	2174	2425	606.17554	530.4801	591.5961	1
2499	2172	2427	609.8733	529.96326	592.1844	1
2511	2136	2412	612.77216	521.20874	588.5719	1
2527	2152	2400	616.60693	525.0303	585.56635	1
2507	2132	2457	611.5962	520.21326	599.6201	1
2494	2137	2447	608.43005	521.4277	597.1054	1
2517	2125	2467	614.1701	518.3908	601.8637	1
2487	2108	2459	606.81415	514.4159	599.976	1
2478	2157	2492	604.7458	526.2969	608.02264	1
2501	2110	2454	610.27094	514.9216	598.82446	1
2471	2121	2456	602.99066	517.606	599.22076	1
2492	2130	2428	608.0238	519.732	592.338	1
2515	2102	2483	613.6388	512.865	605.8567	1
2507	2120	2448	611.6613	517.1786	597.3046	1
2509	2136	2464	612.19257	521.0786	601.1269	1
2458	2156	2438	599.74414	525.96014	594.80304	1
2463	2154	2427	601.01746	525.5411	592.1648	1
2502	2124	2463	610.53876	518.25	601.01245	1
2505	2089	2448	611.30597	509.63943	597.2594	1
2502	2104	2414	610.51263	513.3266	589.05383	1
2496	2140	2450	609.04315	522.0927	597.88116	1
2477	2161	2443	604.40576	527.18964	596.1743	1
2493	2142	2459	608.2638	522.76733	600.1066	1
2487	2102	2436	606.89685	512.7968	594.4533	1
2490	2127	2466	607.5054	519.1046	601.816	1
2490	2135	2419	607.56024	520.942	590.1779	1
2482	2102	2461	605.54694	512.85675	600.3987	1
2494	2139	2495	608.57886	522.03424	608.7617	1
2492	2118	2440	607.9699	516.8738	595.24384	1
2468	2144	2453	602.2569	523.12274	598.44275	1
2476	2130	2451	604.0738	519.6815	598.1614	1
2471	2141	2459	602.9722	522.2974	599.9024	1
2522	2149	2482	615.2479	524.328	605.59985	1
2493	2098	2468	608.34644	511.9803	602.112	1
2502	2145	2468	610.59393	523.41156	602.1125	1
2462	2107	2458	600.83185	514.09015	599.78894	1
2495	2136	2472	608.67926	521.1265	603.2785	1
2468	2142	2469	602.1807	522.7122	602.39825	1
2497	2122	2416	609.35724	517.82263	589.56964	1
2491	2073	2454	607.75073	505.76657	598.7042	1
2513	2119	2487	613.08014	516.9439	606.9088	1
2485	2147	2447	606.2499	523.9207	596.9518	1
2488	2134	2446	607.00836	520.5768	596.70374	1
2473	2138	2461	603.3286	521.7697	600.5162	1
2478	2130	2463	604.60876	519.6895	601.0343	1
2501	2115	2471	610.25854	516.1501	602.9725	1
2488	2128	2482	607.0218	519.1784	605.53125	1
2474	2150	2491	603.6621	524.53705	607.9024	1
2495	2125	2460	608.8051	518.44025	600.2624	1
2469	2113	2415	602.42035	515.4947	589.35425	1
2499	2133	2462	609.83154	520.4344	600.7937	1
2473	2141	2483	603.3347	522.36163	605.7364	1
2505	2121	2496	611.2254	517.4704	608.94806	1
2502	2123	2459	610.4431	517.9358	599.9457	1
2495	2132	2448	608.8325	520.23	597.20374	1
2477	2096	2458	604.38763	511.39236	599.81165	1
2469	2153	2476	602.44403	525.3815	604.0569	1
2505	2188	2466	611.10455	533.7558	601.5825	1
2498	2106	2460	609.53973	513.861	600.28436	1
2504	2096	2424	610.866	511.4016	591.4081	1
2497	2092	2458	609.2767	510.40216	599.6432	1
2509	2138	2455	612.1219	521.60126	599.1161	1
2500	2203	2394	609.97003	537.6032	584.1567	1
2487	2144	2434	606.93585	523.22974	593.8794	1
2531	2136	2436	617.6171	521.141	594.445	1
2482	2094	2402	605.65894	510.84875	586.12994	1
2485	2122	2439	606.2408	517.71265	595.016	1
2492	2152	2452	607.954	525.03973	598.3138	1
2453	2123	2437	598.6297	518.12006	594.64136	1
2501	2172	2433	610.3336	529.944	593.7518	1
2496	2150	2395	609.0208	524.53467	584.46295	1
2528	2164	2389	616.9483	527.95166	582.875	1
2506	2167	2449	611.4836	528.84424	597.48956	1
2536	2151	2419	618.84283	524.78906	590.29846	1
2520	2130	2422	614.7784	519.72925	591.0712	1
2516	2173	2421	613.8869	530.1341	590.7209	1
2523	2189	2460	615.60187	534.0436	600.2583	1
2504	2177	2393	610.87866	531.2958	583.8993	1
2535	2147	2402	618.6056	523.9874	585.9828	1
2509	2115	2422	612.20483	515.9915	590.87866	1
2524	2116	2405	615.8989	516.38245	586.8254	1
2492	2131	2415	608.04614	519.9803	589.2596	1
2530	2171	2413	617.3908	529.6811	588.7562	1
2549	2196	2380	621.9065	535.76154	580.83356	1
2516	2163	2397	613.94434	527.8815	584.8109	1
2555	2141	2395	623.48517	522.42914	584.36566	1
2509	2140	2413	612.27295	522.07227	588.79095	1
2514	2155	2392	613.5203	525.88464	583.6324	1
2572	2170	2431	627.48047	529.37976	593.22296	1
2575	2187	2388	628.36194	533.5832	582.5541	1
2527	2129	2336	616.68713	519.5392	570.0056	1
2526	2141	2353	616.45386	522.51666	574.0926	1
2523	2127	2405	615.554	518.9042	586.76807	1
2552	2131	2396	622.76624	519.89307	584.5343	1
2547	2144	2442	621.4812	523.08466	595.7507	1
2559	2151	2359	624.4694	524.9465	575.60223	1
2521	2180	2391	615.09607	531.9726	583.2885	1
2511	2152	2457	612.7414	525.0362	599.61646	1
2542	2148	2406	620.3037	524.11304	587.1728	1
2541	2150	2399	619.9919	524.54346	585.30164	1
2535	2107	2360	618.4726	514.0493	575.8033	1
2523	2180	2382	615.6971	531.8122	581.167	1
2523	2184	2376	615.6981	532.7948	579.75934	1
2584	2179	2404	630.4833	531.6514	586.569	1
2515	2166	2407	613.72363	528.62494	587.21844	1
2510	2145	2391	612.3641	523.3688	583.4713	1
2500	2138	2372	609.97986	521.5813	578.73364	1
2536	2188	2434	618.6644	533.81537	594.0173	1
2544	2220	2439	620.8038	541.62775	595.02405	1
2491	2139	2516	607.9015	521.95	613.8915	1
2565	2310	2522	625.74976	563.53546	615.2497	1
2551	2240	2443	622.5572	546.6757	596.0893	1
2497	2214	2508	609.25836	540.1928	611.9137	1
2614	2065	2506	637.8017	503.97473	611.38727	1
2560	2074	2519	624.5366	505.9975	614.5708	1
2590	1932	2672	632.0	471.52524	651.906	1
2598	1998	2638	633.7927	487.55975	643.76483	1
2513	1857	2586	613.17676	453.07227	631.0155	1
2677	1753	2522	653.2619	427.83093	615.4139	1
2801	1635	2489	683.4081	398.9077	607.3441	1
2835	1658	2234	691.8401	404.47455	545.13904	1
2804	1636	1990	684.1917	399.20682	485.6162	1
2890	1388	1814	705.0467	338.56097	442.63297	1
2888	1060	1753	704.70496	258.60965	427.82916	1
2836	1271	1832	692.07874	310.1453	447.12823	1
2669	1774	1778	651.31055	432.74167	433.77167	1
2594	2062	1933	632.95953	503.02472	471.66583	1
2484	2604	2040	606.21173	635.28217	497.82892	1
2599	2868	2025	634.1881	699.84235	494.20172	1
2559	2369	1858	624.5112	577.9334	453.23773	1
2221	2158	2071	542.0246	526.459	505.3635	1
2169	2486	2311	529.171	606.54095	563.8466	1
1954	2660	2412	476.78085	649.0659	588.50854	1
1929	2646	2413	470.58612	645.56366	588.84174	1
1650	2610	2529	402.64017	636.94855	617.02155	1
1517	2820	2749	370.07797	688.008	670.76715	1
1485	2680	2807	362.36026	654.02924	684.837	1
1305	2609	2731	318.39166	636.7125	666.44	1
1050	2804	2913	256.19012	684.2247	710.8257	1
1039	2752	2894	253.5899	671.4158	706.0272	1
905	2552	2758	220.71579	622.6852	672.8388	1
705	2602	2850	172.00941	634.97925	695.4025	1
420	2978	3316	102.45193	726.65686	809.0311	1
355	2940	3653	86.59503	717.4606	891.3908	1
197	2472	3751	48.063965	603.0555	915.14484	1
114	2595	4000	27.809404	633.0906	975.95966	1
-213	2780	4347	-51.886032	678.2765	1060.5613	1
63	1829	3745	15.35852	446.226	913.8824	1
276	2079	3141	67.44371	507.2212	766.50116	1
317	2411	3070	77.27687	588.17633	749.049	1
346	2448	3101	84.408554	597.4037	756.58746	1
237	2044	3429	57.777	498.84192	836.5606	1
188	2123	3587	45.84371	518.08325	875.14014	1
178	2284	3412	43.44774	557.2769	832.628	1
256	2203	3300	62.41449	537.44586	805.1668	1
278	2274	3298	67.74711	554.9402	804.7215	1
212	2464	3314	51.64671	601.3377	808.5775	1
183	2463	3328	44.556057	601.0669	812.082	1
212	2464	3348	51.797726	601.3327	816.9925	1
211	2439	3292	51.545143	595.0977	803.3036	1
224	2391	3303	54.662407	583.48004	805.89886	1
200	2355	3317	48.73988	574.65955	809.4629	1
205	2372	3367	50.08232	578.88306	821.5906	1
194	2375	3312	47.38957	579.5252	808.2395	1
208	2375	3309	50.821957	579.59705	807.38354	1
206	2405	3292	50.26594	586.8076	803.137	1
225	2434	3269	54.817642	593.99	797.5539	1
196	2388	3273	47.734653	582.5905	798.539	1
210	2402	3302	51.33881	586.00745	805.65796	1
176	2386	3344	42.948154	582.0883	815.93335	1
237	2406	3344	57.814434	586.96954	815.96796	1
214	2423	3274	52.176506	591.33356	798.928	1
221	2425	3319	53.886715	591.6683	809.79254	1
220	2382	3313	53.676952	581.30817	808.4105	1
216	2388	3318	52.790745	582.6537	809.5404	1
188	2385	3309	45.969875	582.0204	807.4905	1
178	2406	3323	43.51539	587.1358	810.7464	1
206	2395	3298	50.33926	584.294	804.6433	1
208	2349	3317	50.863056	573.20624	809.23035	1
191	2380	3350	46.56837	580.68646	817.3689	1
213	2414	3323	52.026264	588.90704	810.8126	1
186	2393	3284	45.45391	583.91516	801.404	1
192	2378	3312	46.816444	580.29565	808.1479	1
223	2418	3298	54.491592	590.0946	804.7894	1
191	2416	3313	46.52873	589.5127	808.465	1
229	2442	3301	55.773167	595.88403	805.54395	1
223	2425	3287	54.474155	591.7607	802.02844	1
195	2374	3256	47.607525	579.36584	794.43463	1
237	2422	3338	57.766563	591.0462	814.542	1
183	2402	3327	44.692707	586.195	811.749	1
207	2406	3299	50.445522	587.04114	805.0071	1
173	2397	3318	42.12435	584.9834	809.6698	1
197	2396	3294	48.138138	584.5079	803.7436	1
212	2391	3341	51.804085	583.2834	815.1095	1
230	2404	3290	56.16015	586.4977	802.68	1
214	2408	3277	52.299187	587.542	799.6122	1
197	2412	3369	48.067158	588.55365	821.9571	1
197	2346	3297	48.07099	572.36664	804.4647	1
214	2409	3276	52.10897	587.82947	799.27155	1
203	2418	3302	49.501183	589.9497	805.7169	1
217	2425	3335	52.979355	591.7048	813.6338	1
199	2425	3315	48.471363	591.68567	808.74567	1
198	2430	3294	48.371407	592.8065	803.6453	1
195	2395	3264	47.66087	584.41565	796.51306	1
209	2414	3315	51.070515	588.9548	808.97327	1
206	2404	3292	50.370445	586.47296	803.31476	1
230	2403	3285	56.136944	586.39087	801.45935	1
212	2411	3332	51.65845	588.1987	813.0171	1
231	2422	3280	56.44955	590.9851	800.20795	1
199	2384	3299	48.540363	581.5856	805.03925	1
191	2438	3299	46.49095	594.86475	805.03845	1
223	2422	3288	54.41581	590.9757	802.16095	1
220	2399	3312	53.64413	585.4137	808.1546	1
197	2389	3289	48.036163	582.8118	802.40045	1
206	2400	3286	50.14236	585.5509	801.71875	1
173	2387	3305	42.23083	582.5372	806.4831	1
198	2420	3284	48.411457	590.5774	801.353	1
209	2391	3329	50.931816	583.4764	812.21686	1
200	2393	3315	48.802177	583.79865	808.9105	1
204	2404	3296	49.665173	586.6185	804.3419	1
211	2410	3305	51.481735	587.9431	806.42145	1
192	2405	3265	46.813953	586.71265	796.6755	1
201	2386	3308	48.96975	582.24054	807.13275	1
191	2426	3271	46.66835	591.95416	798.2355	1
200	2393	3286	48.78792	583.86145	801.6693	1
227	2400	3313	55.317753	585.649	808.3571	1
186	2418	3277	45.373077	589.97656	799.6384	1
195	2396	3271	47.64731	584.6012	798.11554	1
220	2416	3307	53.65785	589.5866	806.95404	1
199	2424	3299	48.661476	591.4861	804.93396	1
205	2411	3275	49.912643	588.38904	799.2172	1
217	2404	3339	52.935913	586.5687	814.65594	1
224	2386	3319	54.66472	582.2436	809.90283	1
220	2422	3296	53.707115	591.04816	804.28735	1
197	2392	3291	48.078163	583.55676	802.9111	1
183	2397	3313	44.649647	584.79926	808.3105	1
167	2397	3308	40.651424	584.98157	807.08984	1
229	2401	3329	55.911213	585.765	812.2203	1
231	2428	3321	56.452137	592.5301	810.2048	1
207	2388	3332	50.415485	582.6046	813.0497	1
207	2392	3336	50.497814	583.54694	814.0462	1
187	2428	3274	45.61993	592.3823	798.9733	1
211	2406	3316	51.60429	587.07776	809.2095	1
196	2400	3318	47.90446	585.6948	809.6859	1
201	2390	3325	48.933407	583.08374	811.2791	1
232	2390	3278	56.639603	583.1831	799.79803	1
184	2415	3335	44.993027	589.3049	813.6384	1
198	2426	3274	48.272655	591.993	798.81616	1
199	2403	3299	48.52019	586.2601	804.9903	1
187	2391	3281	45.61438	583.3827	800.6037	1
191	2393	3289	46.677883	583.78613	802.4375	1
186	2411	3312	45.30055	588.40283	808.22144	1
200	2375	3345	48.694527	579.40643	816.06415	1
178	2404	3327	43.480225	586.6947	811.842	1
199	2399	3292	48.583595	585.23816	803.19214	1
182	2401	3300	44.514133	585.93494	805.2205	1
168	2405	3299	40.92377	586.92926	804.9865	1
204	2387	3306	49.744617	582.3752	806.777	1
204	2399	3264	49.763645	585.3817	796.36865	1
225	2420	3325	54.81505	590.37537	811.1985	1
221	2425	3276	53.98367	591.67786	799.292	1
197	2413	3341	48.142124	588.8316	815.1862	1
219	2392	3299	53.53262	583.67255	805.0508	1
162	2400	3315	39.599976	585.5865	808.75433	1
234	2422	3315	56.983765	590.84973	808.83264	1
215	2389	3332	52.562027	582.9625	813.0046	1
203	2412	3335	49.517925	588.6348	813.8033	1
218	2429	3304	53.07168	592.6719	806.11847	1
218	2423	3263	53.25723	591.09875	796.14655	1
158	2375	3311	38.54034	579.43634	807.97894	1
222	2426	3275	54.155632	591.8389	799.1782	1
192	2413	3344	46.955948	588.6712	816.0441	1
219	2432	3273	53.552826	593.35864	798.61176	1
189	2397	3330	46.21694	584.8648	812.48553	1
199	2429	3337	48.549732	592.6343	814.2611	1
220	2403	3313	53.73262	586.3785	808.35815	1
195	2413	3313	47.479218	588.79065	808.31226	1
215	2400	3310	52.496418	585.63824	807.7277	1
243	2416	3299	59.271057	589.41644	804.90015	1
190	2409	3300	46.253536	587.8986	805.23193	1
203	2414	3286	49.52515	589.02026	801.82684	1
229	2424	3319	55.821182	591.3687	809.8588	1
188	2413	3284	45.968155	588.8229	801.312	1
183	2385	3296	44.655693	581.83636	804.12006	1
205	2418	3326	50.083	590.00085	811.65076	1
215	2408	3310	52.373756	587.55676	807.52856	1
209	2419	3294	51.002098	590.12506	803.77875	1
219	2420	3315	53.490517	590.45917	808.936	1
217	2418	3285	52.98464	590.0276	801.5093	1
193	2393	3312	47.19897	583.8579	808.0441	1
176	2396	3323	43.044632	584.74567	810.80707	1
173	2408	3307	42.31818	587.6584	806.823	1
210	2380	3253	51.287777	580.64014	793.848	1
205	2406	3301	49.970463	587.0226	805.453	1
186	2421	3299	45.47999	590.75653	804.9987	1
203	2398	3249	49.413517	585.1291	792.68915	1
224	2443	3312	54.658127	596.1792	808.06976	1
201	2430	3313	49.015007	592.85376	808.41583	1
213	2400	3274	51.893692	585.59674	798.8997	1
241	2401	3284	58.875458	585.8382	801.2626	1
203	2431	3323	49.567524	593.0796	810.8644	1
189	2402	3282	45.9986	586.03503	800.91956	1
186	2394	3271	45.41573	584.0322	798.16187	1
199	2426	3296	48.533062	591.9658	804.2302	1
201	2397	3304	48.923573	584.9689	806.25854	1
194	2435	3302	47.22781	594.19116	805.73193	1
201	2392	3326	48.931103	583.65186	811.5279	1
190	2398	3246	46.370605	585.1605	791.983	1
210	2407	3281	51.209232	587.30304	800.6447	1
193	2395	3273	46.99045	584.31366	798.70166	1
192	2389	3290	46.969444	582.81793	802.8616	1
207	2435	3275	50.43505	594.0838	798.99475	1
207	2384	3324	50.460526	581.57477	811.1708	1
220	2405	3235	53.659878	586.7472	789.46075	1
199	2415	3264	48.554455	589.3469	796.3377	1
253	2414	3276	61.707325	589.1102	799.3704	1
222	2406	3285	54.211983	586.96606	801.6296	1
200	2407	3283	48.737522	587.3311	800.9717	1
158	2400	3290	38.504612	585.47876	802.7946	1
218	2391	3287	53.23921	583.2925	801.9938	1
210	2401	3316	51.3361	585.89795	809.1273	1
203	2432	3263	49.636032	593.4702	796.25366	1
154	2391	3303	37.50365	583.51416	805.83734	1
190	2390	3289	46.318905	583.24805	802.4559	1
210	2395	3299	51.3461	584.3805	804.9129	1
182	2400	3321	44.42761	585.5237	810.3683	1
221	2424	3326	53.901424	591.4096	811.64746	1
222	2411	3316	54.10619	588.1961	809.1928	1
198	2407	3283	48.404724	587.2282	801.1206	1
190	2394	3271	46.323925	584.2558	798.223	1
189	2394	3326	46.151093	584.1912	811.51697	1
199	2418	3307	48.547733	589.8793	806.8556	1
218	2428	3249	53.26437	592.3921	792.7004	1
197	2405	3278	48.073906	586.8883	799.714	1
216	2407	3239	52.78879	587.41675	790.3576	1
180	2400	3277	43.979645	585.6901	799.5058	1
213	2419	3301	51.95666	590.2565	805.37286	1
149	2373	3311	36.46268	578.9039	807.9819	1
183	2419	3359	44.56827	590.2801	819.57294	1
221	2436	3258	53.899483	594.4398	794.8458	1
195	2395	3307	47.679348	584.40845	807.0092	1
194	2400	3306	47.389164	585.5693	806.67444	1
197	2412	3273	48.184868	588.51044	798.5136	1
206	2432	3342	50.23953	593.356	815.341	1
192	2403	3283	46.83165	586.3948	801.01996	1
203	2406	3309	49.41512	587.08215	807.2977	1
196	2430	3329	47.785355	592.8127	812.26575	1
192	2411	3308	46.80539	588.2207	807.1159	1
201	2394	3349	48.932693	584.11774	817.266	1
222	2421	3309	54.140263	590.61707	807.38367	1
201	2418	3281	49.045685	589.8886	800.4695	1
197	2411	3340	48.007793	588.31	815.0217	1
200	2407	3319	48.69477	587.3503	809.77374	1
186	2403	3308	45.280342	586.3471	807.11334	1
182	2419	3320	44.490906	590.1514	809.9727	1
190	2416	3296	46.318737	589.4319	804.11774	1
223	2392	3311	54.42675	583.5648	807.80225	1
199	2388	3245	48.57557	582.7367	791.6955	1
190	2425	3294	46.428654	591.71295	803.7405	1
178	2404	3322	43.508675	586.6052	810.59674	1
227	2393	3297	55.39354	583.9563	804.3716	1
171	2438	3280	41.628017	594.7664	800.3786	1
205	2409	3270	49.92947	587.9125	797.79047	1
208	2418	3297	50.840645	589.9602	804.42255	1
187	2393	3285	45.561924	583.79425	801.6233	1
177	2416	3296	43.24031	589.5742	804.2662	1
190	2392	3282	46.312878	583.7631	800.69	1
216	2412	3334	52.72362	588.4546	813.54114	1
189	2418	3306	46.190895	590.06793	806.581	1
221	2436	3327	53.90638	594.32666	811.8735	1
208	2436	3304	50.81587	594.4037	806.1278	1
