A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	LABEL_0
1404	3796	-148	342.46628	926.1814	-36.23182	8
748	8600	-391	182.47832	2098.5	-95.43333	8
-1676	15402	-988	-408.8642	3758.0674	-241.06895	8
-4577	17022	-961	-1116.8058	4153.3804	-234.55957	8
-5647	12422	-455	-1377.8417	3030.9546	-110.994865	8
-5057	6186	-182	-1233.9774	1509.3676	-44.433594	8
-4019	1716	-180	-980.53845	418.6979	-43.813953	8
-3534	-13	-394	-862.29486	-3.2843704	-96.24247	8
-3678	-1638	-555	-897.3275	-399.64404	-135.50032	8
-3188	-1769	-606	-777.7982	-431.63437	-147.90485	8
-3279	-2394	-613	-800.0161	-584.0947	-149.59003	8
-3559	-1058	-160	-868.3453	-258.10342	-39.160667	8
-4144	-934	253	-1011.1909	-227.90746	61.836563	8
-4484	437	-751	-1094.2097	106.7193	-183.24069	8
-8048	1456	-457	-1963.7131	355.24414	-111.50826	8
-16442	19047	2307	-4011.8657	4647.431	562.8212	8
-8895	20734	1010	-2170.2754	5058.991	246.33893	8
-2152	8017	282	-525.06946	1956.0604	68.73313	8
1405	6156	398	342.86423	1502.0518	97.04554	8
3054	1739	-37	745.1121	424.32974	-9.021184	8
3760	1078	-293	917.5606	263.05612	-71.4276	8
3320	968	-210	809.9773	236.16173	-51.224396	8
3019	2473	39	736.67535	603.3423	9.632454	8
2651	2055	106	646.74115	501.41257	25.933638	8
2151	3060	-138	524.7723	746.6416	-33.79344	8
1585	4736	-374	386.77502	1155.6089	-91.294525	8
548	12002	-748	133.64005	2928.4915	-182.41182	8
-2895	16995	-1684	-706.38885	4146.812	-410.9105	8
-5071	16006	-1085	-1237.2532	3905.4695	-264.7713	8
-5397	10172	-761	-1316.8912	2482.0283	-185.58382	8
-4304	4657	-656	-1050.1195	1136.3148	-160.13783	8
-4333	1022	-530	-1057.3531	249.48843	-129.31612	8
-4393	-803	-973	-1071.9293	-195.89198	-237.31422	8
-4437	-2352	-1058	-1082.593	-573.8085	-258.18973	8
-3394	-2075	-787	-828.03516	-506.30484	-192.10318	8
-3783	-1906	-585	-923.08325	-464.97037	-142.61961	8
-3305	-787	-171	-806.3992	-191.96132	-41.74999	8
-4792	-511	528	-1169.338	-124.631996	128.73589	8
-4356	550	-369	-1062.938	134.1846	-89.93068	8
-11185	5460	762	-2729.0918	1332.335	185.97034	8
-16032	20933	1772	-3911.7007	5107.7456	432.35287	8
-7351	16869	300	-1793.7466	4116.046	73.20021	8
-1269	7245	-17	-309.69073	1767.6752	-4.097075	8
1650	4617	-216	402.56818	1126.4275	-52.603203	8
3409	1784	-345	831.7143	435.29675	-84.27603	8
4064	1474	-565	991.68677	359.55988	-137.96524	8
3287	1864	-425	802.03143	454.7793	-103.657234	8
2880	2176	-251	702.7844	530.9883	-61.33207	8
2009	2960	41	490.13815	722.30774	10.010652	8
1298	3891	-297	316.61102	949.4181	-72.53044	8
503	6977	-549	122.84627	1702.5009	-133.887	8
-2436	16123	-899	-594.29565	3933.9983	-219.43565	8
-5835	17999	-1061	-1423.8228	4391.675	-258.97443	8
-6667	11468	-277	-1626.7281	2798.2036	-67.70192	8
-5563	5514	246	-1357.434	1345.316	60.107197	8
-4321	1672	301	-1054.389	408.05075	73.55112	8
-3981	-198	247	-971.4075	-48.333893	60.230328	8
-3517	-1754	-263	-858.2224	-428.07953	-64.16133	8
-3316	-2162	-522	-809.0107	-527.48883	-127.474075	8
-3263	-2149	-539	-796.0724	-524.4546	-131.45177	8
-3442	-1033	-211	-839.96375	-251.97589	-51.435345	8
-3730	-606	7	-910.0138	-147.9053	1.6156874	8
-4460	345	-126	-1088.284	84.25228	-30.693577	8
-6360	913	-253	-1551.9286	222.73378	-61.71672	8
-15338	13161	2069	-3742.509	3211.2651	504.82083	8
-11196	21283	1848	-2731.8667	5192.9507	450.82965	8
-3512	10014	517	-856.9738	2443.4014	126.24772	8
55	6576	459	13.373408	1604.5359	112.05353	8
2546	2939	183	621.13715	717.02356	44.685863	8
3972	1616	-158	969.0903	394.37485	-38.611557	8
3589	951	-273	875.6017	232.02055	-66.57145	8
2925	2135	193	713.59296	520.94855	47.037052	8
2527	2442	136	616.53217	595.8531	33.229156	8
2053	3756	-138	500.8133	916.56934	-33.75655	8
1255	4092	-713	306.11823	998.54297	-173.88898	8
394	9885	-691	96.106155	2411.9524	-168.6028	8
-2227	15736	-1127	-543.2848	3839.6213	-274.962	8
-5001	16353	-1003	-1220.2155	3990.126	-244.61313	8
-6083	11447	-514	-1484.3625	2793.1238	-125.31412	8
-4666	5921	-34	-1138.5189	1444.804	-8.307485	8
-4137	2040	-80	-1009.54736	497.70044	-19.572012	8
-3522	19	-305	-859.39764	4.753156	-74.41844	8
-3668	-1570	-455	-895.06714	-383.11987	-111.02037	8
-3354	-1987	-438	-818.2578	-484.7256	-106.872375	8
-3773	-2403	-501	-920.7026	-586.3726	-122.18692	8
-3397	-1296	-389	-828.87866	-316.28735	-94.99065	8
-4537	-893	-19	-1106.9253	-217.98332	-4.5759344	8
-4574	295	-393	-1115.9408	72.04815	-95.82753	8
-9415	2979	86	-2297.3186	726.77997	20.911703	8
-15881	19951	1702	-3874.9297	4868.0215	415.278	8
-8187	18970	876	-1997.6559	4628.7656	213.63904	8
-1670	8123	97	-407.5833	1981.9127	23.73353	8
1885	5721	-230	459.916	1395.9738	-56.01517	8
3174	2014	-436	774.37555	491.44885	-106.29608	8
3564	1574	-517	869.6832	384.0651	-126.041595	8
3038	1482	-173	741.297	361.56537	-42.205906	8
2728	2125	-120	665.5586	518.5049	-29.259926	8
2425	2041	100	591.5823	498.07867	24.347578	8
1873	2903	-165	457.03253	708.26483	-40.17449	8
1691	4710	-342	412.64377	1149.3021	-83.39036	8
-97	12793	-898	-23.760853	3121.412	-219.02806	8
-4233	17587	-1731	-1032.797	4291.3364	-422.4687	8
-5087	14505	-869	-1241.2396	3539.1152	-212.03072	8
-5035	9601	-487	-1228.5425	2342.6194	-118.84986	8
-4334	3872	-359	-1057.5918	944.653	-87.51439	8
-4124	750	-503	-1006.2276	182.93283	-122.65138	8
-3756	-1382	-675	-916.5032	-337.27432	-164.78384	8
-3753	-2143	-761	-915.80725	-522.9087	-185.65147	8
-3689	-2880	-920	-900.2379	-702.6732	-224.47139	8
-3556	-2084	-547	-867.55206	-508.59888	-133.48152	8
-3872	-1455	-114	-944.8715	-355.00003	-27.764656	8
-4457	-152	-73	-1087.4886	-37.20309	-17.920229	8
-7303	1093	-502	-1782.0116	266.8131	-122.58951	8
-16815	16551	2167	-4102.817	4038.4521	528.7566	8
-10870	20646	1965	-2652.3503	5037.5835	479.36273	8
-3299	8165	654	-804.9655	1992.1399	159.69118	8
265	6268	541	64.542854	1529.4799	132.00104	8
2744	2227	-227	669.5601	543.5065	-55.271843	8
3595	2190	-204	877.20056	534.3177	-49.876102	8
3054	2050	-354	745.1982	500.31763	-86.321075	8
3269	2469	-128	797.74036	602.31683	-31.296116	8
2935	1805	-108	716.21204	440.4337	-26.419558	8
2485	3474	-171	606.227	847.74976	-41.627895	8
1696	3196	-594	413.7777	779.7069	-145.05193	8
1274	8686	-263	310.78128	2119.2883	-64.13848	8
-1934	16145	-994	-471.7898	3939.3967	-242.46274	8
-5533	17298	-576	-1350.1158	4220.6616	-140.60701	8
-6721	11385	213	-1640.0155	2777.8508	51.975506	8
-5599	5463	357	-1366.0353	1332.9479	87.198875	8
-4441	1333	240	-1083.6329	325.36407	58.679043	8
-3319	-422	-391	-809.8227	-102.89957	-95.383766	8
-3581	-1976	-925	-873.7531	-482.2475	-225.65042	8
-3103	-1825	-870	-757.2374	-445.32315	-212.35002	8
-3353	-2665	-808	-818.0469	-650.20624	-197.2343	8
-3468	-1565	-597	-846.2025	-381.90353	-145.70871	8
-4708	-1101	-112	-1148.786	-268.6186	-27.284218	8
-4967	610	-312	-1211.8364	148.81622	-76.18677	8
-10856	1347	345	-2648.7698	328.65414	84.12382	8
-17972	18339	1675	-4385.0693	4474.692	408.7426	8
-10415	18514	822	-2541.1414	4517.396	200.6095	8
-3056	7761	82	-745.71606	1893.6006	19.917093	8
1144	5875	-251	279.0665	1433.4899	-61.27526	8
3280	2939	-222	800.25476	716.9969	-54.183315	8
4264	2537	-162	1040.4539	618.9462	-39.427982	8
3703	1754	-76	903.4198	427.97772	-18.599306	8
2986	2222	-7	728.6434	542.18713	-1.7791702	8
2358	1783	210	575.4732	435.02676	51.183395	8
1607	3435	12	392.1299	838.06134	2.9947555	8
1136	5314	-94	277.28793	1296.5586	-22.859045	8
-554	12125	-685	-135.16588	2958.3906	-167.2257	8
-5349	18908	-1301	-1305.0736	4613.672	-317.36676	8
-6919	15138	-584	-1688.2137	3693.6277	-142.61554	8
-6011	8167	-127	-1466.6244	1992.8092	-30.929926	8
-4613	3195	-94	-1125.6664	779.479	-22.92201	8
-3957	427	-165	-965.4121	104.25849	-40.28376	8
-3603	-713	-753	-879.17285	-174.00607	-183.63622	8
-3239	-2042	-895	-790.21387	-498.24442	-218.26721	8
-2938	-3059	-961	-716.7572	-746.3496	-234.37576	8
-3335	-2051	-751	-813.763	-500.37213	-183.12721	8
-3572	-820	-70	-871.4807	-200.14847	-17.02081	8
-4558	-351	-284	-1112.0374	-85.67007	-69.262085	8
-6045	-350	-727	-1474.9114	-85.28769	-177.40308	8
-15404	10746	1621	-3758.597	2622.0698	395.49197	8
-13737	22812	1443	-3351.8647	5566.028	352.09302	8
-5354	11755	485	-1306.3655	2868.3086	118.342255	8
-364	6683	63	-88.925125	1630.7437	15.290734	8
2103	3719	-731	513.20306	907.4589	-178.42815	8
3314	3507	-776	808.5847	855.659	-189.28288	8
4095	2440	-615	999.22046	595.281	-149.96948	8
4034	1248	-660	984.253	304.4691	-160.94203	8
3281	131	-575	800.5477	31.870615	-140.20058	8
2699	1840	-148	658.5787	448.9544	-36.100197	8
1621	2511	-1	395.4879	612.78735	-0.20979582	8
2058	7359	-875	502.22275	1795.7128	-213.55757	8
-2141	17478	-1905	-522.3558	4264.7114	-464.81555	8
-5276	17899	-1670	-1287.3524	4367.249	-407.4211	8
-5119	10474	-848	-1248.94	2555.6313	-207.00269	8
-4646	5760	-939	-1133.7078	1405.4012	-229.20251	8
-3811	1871	-857	-929.86163	456.5976	-209.04218	8
-3037	-336	-1210	-740.9764	-82.010765	-295.29987	8
-2749	-2460	-1266	-670.826	-600.2662	-308.7877	8
-3188	-1806	-765	-777.8284	-440.78455	-186.76326	8
-3836	-1463	204	-936.0567	-357.03033	49.7315	8
-3189	-213	56	-778.19324	-52.017773	13.633037	8
-4212	-1416	97	-1027.7769	-345.4523	23.623066	8
-4667	1067	-451	-1138.8389	260.22778	-109.9719	8
-7830	690	310	-1910.5632	168.36943	75.59086	8
-16548	14953	750	-4037.6328	3648.5574	183.08902	8
-10850	20372	424	-2647.3223	4970.6465	103.50122	8
-4307	7707	273	-1050.9727	1880.4327	66.63055	8
68	5640	-274	16.551085	1376.1547	-66.8957	8
1959	2475	74	478.10626	603.8179	18.136488	8
3291	2353	-221	803.0201	574.0469	-53.963837	8
3493	1474	11	852.19507	359.75168	2.6928039	8
3021	2602	229	737.04456	634.9413	55.88773	8
2795	2295	271	681.9347	559.9052	66.22882	8
2374	3439	130	579.34955	838.9988	31.67585	8
1371	4274	-135	334.59286	1042.8468	-32.919556	8
586	9505	-581	142.86765	2319.1194	-141.8848	8
-2144	16028	-1260	-523.0606	3910.7104	-307.3558	8
-5409	17573	-941	-1319.7349	4287.832	-229.48383	8
-6592	12066	-439	-1608.5371	2944.1255	-107.12156	8
-5244	5516	-530	-1279.4142	1345.8652	-129.2325	8
-4870	1401	-327	-1188.1885	341.8582	-79.8729	8
-4428	-429	-532	-1080.4187	-104.76457	-129.90665	8
-4195	-2073	-663	-1023.6139	-505.80035	-161.79916	8
-3345	-2729	-669	-816.0955	-665.8647	-163.32518	8
