A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	LABEL_0
1048	10929	-1033	255.611	2666.7017	-252.01418	8
-2563	16613	-1987	-625.46075	4053.5713	-484.87048	8
-4977	13489	-919	-1214.3248	3291.2512	-224.2287	8
-5549	10213	-241	-1353.8352	2491.8516	-58.887466	8
-4868	5273	144	-1187.8496	1286.5884	35.017643	8
-4094	1930	294	-998.82904	470.83694	71.80424	8
-3676	-236	197	-896.92096	-57.473713	48.054077	8
-3571	-1449	232	-871.21344	-353.6711	56.704643	8
-3295	-1710	221	-804.01166	-417.26553	53.855072	8
-3582	-2305	210	-873.91986	-562.332	51.137234	8
-3175	-2121	-137	-774.74915	-517.5106	-33.51629	8
-4180	-1015	302	-1020.02155	-247.7764	73.79949	8
-4971	1023	43	-1212.9749	249.57553	10.435476	8
-11323	9111	1513	-2762.7969	2223.1816	369.10632	8
-11440	20016	2684	-2791.4583	4883.993	654.94196	8
-3336	12109	1010	-814.06146	2954.6262	246.5463	8
-711	6660	596	-173.47679	1625.0723	145.33273	8
1194	3822	328	291.2667	932.62177	79.96922	8
1893	1640	453	461.93613	400.1353	110.522	8
2454	1101	-16	598.73175	268.54794	-3.8489108	8
2437	979	451	594.5209	238.958	109.99317	8
2558	846	261	624.24225	206.53348	63.597176	8
2274	1043	419	554.95776	254.37991	102.29358	8
2048	1627	7	499.67697	397.1079	1.8220829	8
1711	5310	-288	417.3849	1295.6125	-70.24518	8
94	13571	-1341	22.936163	3311.2026	-327.32587	8
-3996	16170	-1836	-975.0627	3945.5867	-448.0879	8
-5611	12040	-1159	-1369.0109	2937.7297	-282.6795	8
-5068	7337	-826	-1236.687	1790.247	-201.4611	8
-4220	3116	-374	-1029.5641	760.2292	-91.183556	8
-3602	1128	-300	-878.7697	275.22168	-73.240074	8
-3110	-349	-277	-758.826	-85.21113	-67.510445	8
-3622	-922	-195	-883.7031	-224.97525	-47.670708	8
-3723	-2455	-12	-908.3551	-599.1419	-2.897832	8
-3759	-1630	92	-917.191	-397.64612	22.370468	8
-3957	-1846	291	-965.5403	-450.53217	71.00216	8
-4464	77	486	-1089.1195	18.906633	118.63124	8
-6388	514	646	-1558.667	125.424225	157.6267	8
-14790	15051	3173	-3608.7927	3672.4685	774.1099	8
-9718	18563	2165	-2371.2996	4529.275	528.3246	8
-2686	7764	540	-655.38324	1894.3723	131.68323	8
231	7134	48	56.242466	1740.8096	11.597489	8
1912	3410	-216	466.43616	831.95856	-52.63569	8
2589	1880	-209	631.8197	458.6557	-50.95527	8
3188	587	-389	777.90045	143.15565	-94.80708	8
2849	1420	-146	695.16486	346.48315	-35.72586	8
2634	1359	-82	642.699	331.54092	-20.032808	8
2316	2348	-52	565.04626	572.88477	-12.59249	8
1432	3527	-597	349.35147	860.6101	-145.60307	8
924	8370	-518	225.50037	2042.1738	-126.37463	8
-1922	15536	-336	-468.98245	3790.8196	-82.1042	8
-4571	14429	353	-1115.3158	3520.751	86.02795	8
-4650	10489	1079	-1134.6355	2559.2869	263.1989	8
-4499	6262	931	-1097.8	1527.8896	227.07962	8
-4218	2698	708	-1029.1086	658.21204	172.6752	8
-4297	107	290	-1048.5875	26.17838	70.8662	8
-4344	-1421	805	-1059.951	-346.7623	196.37425	8
-3931	-2072	1065	-959.11	-505.58255	259.96686	8
-3641	-2135	636	-888.39624	-520.9579	155.28062	8
-3615	-1882	-156	-881.98175	-459.27933	-38.109394	8
-4273	-1139	325	-1042.5431	-277.88583	79.24165	8
-4815	-194	23	-1174.8298	-47.38669	5.5376277	8
-10538	9025	622	-2571.1646	2202.1965	151.85007	8
-11998	19483	2267	-2927.5854	4753.7866	553.25793	8
-4181	12968	586	-1020.1147	3164.0867	143.05917	8
-828	8014	683	-202.14622	1955.3724	166.61584	8
1142	4949	229	278.74368	1207.5641	55.795372	8
2058	2053	221	502.0493	500.9943	53.916378	8
2821	697	-141	688.24677	169.97432	-34.328075	8
2571	973	98	627.20874	237.45026	23.818075	8
2755	1211	171	672.1414	295.5666	41.759754	8
2247	1468	475	548.26373	358.21616	115.872284	8
1898	2587	70	463.22223	631.2315	17.098778	8
1346	5045	-368	328.51437	1230.9562	-89.87439	8
-628	13301	-1070	-153.19281	3245.5552	-261.007	8
-5109	15798	-867	-1246.51	3854.8013	-211.56923	8
-5915	11321	-600	-1443.307	2762.4124	-146.40529	8
-5744	7241	-239	-1401.4443	1766.8406	-58.366375	8
-4327	3419	95	-1055.7483	834.24176	23.149755	8
-3785	1789	38	-923.465	436.46585	9.194396	8
-3031	25	-64	-739.47565	5.984116	-15.707721	8
-3269	-1177	93	-797.5391	-287.20712	22.570217	8
-3172	-2179	41	-773.90045	-531.5669	10.082981	8
-3549	-1757	-44	-865.8407	-428.7318	-10.853489	8
-3210	-2044	-284	-783.177	-498.69275	-69.28762	8
-4341	-440	434	-1059.0981	-107.472	105.905205	8
-4326	792	-160	-1055.556	193.25298	-39.08724	8
-11971	12482	2278	-2921.0056	3045.546	555.8688	8
-9287	20665	2086	-2266.0835	5042.3354	508.8873	8
-2335	8998	129	-569.77795	2195.5386	31.358517	8
212	6075	417	51.79893	1482.2886	101.68433	8
1751	3238	269	427.22372	790.1138	65.70871	8
1824	1521	366	445.1425	371.2136	89.34216	8
2634	-62	-104	642.59155	-15.104382	-25.473785	8
2689	212	171	656.0447	51.637028	41.67726	8
2700	433	33	658.83685	105.737724	8.119655	8
2506	1612	323	611.51776	393.28107	78.74846	8
1899	2693	71	463.35678	656.99457	17.431044	8
1597	8360	-634	389.68588	2039.898	-154.58354	8
-1721	16247	-1126	-420.04584	3964.1736	-274.6349	8
-5861	15533	-251	-1430.0602	3790.029	-61.158012	8
-5887	9478	502	-1436.455	2312.6082	122.55817	8
-5086	5627	860	-1240.9945	1372.9824	209.89586	8
-4210	2497	288	-1027.1309	609.263	70.19307	8
-3533	560	-438	-862.0652	136.62332	-106.76694	8
-3387	-1337	-740	-826.48553	-326.15292	-180.63817	8
-2885	-1692	-1028	-703.8738	-412.79114	-250.77817	8
-3192	-2459	-949	-778.90625	-600.0584	-231.60178	8
-2899	-1491	-683	-707.4221	-363.788	-166.5478	8
-4055	-1420	481	-989.36346	-346.4511	117.482414	8
-4710	160	542	-1149.1638	38.937065	132.14929	8
-8921	3190	1702	-2176.8242	778.3838	415.32785	8
-14394	16864	4526	-3512.233	4114.869	1104.2891	8
-6011	17680	1442	-1466.6932	4313.849	351.84958	8
-1360	7296	1239	-331.95	1780.2937	302.27264	8
1207	3985	669	294.55197	972.2256	163.23705	8
3002	1274	294	732.5977	310.90158	71.646194	8
3565	738	-228	869.8198	179.98137	-55.60638	8
3254	616	-346	793.93286	150.19615	-84.34874	8
2421	1302	-382	590.7813	317.70392	-93.178635	8
2125	825	38	518.5663	201.34486	9.261079	8
1759	2406	-341	429.1024	587.12476	-83.271774	8
1738	8636	-581	424.1285	2107.0957	-141.71191	8
-2891	16867	-1124	-705.3957	4115.604	-274.23288	8
-5123	14085	-406	-1250.0842	3436.7122	-98.958	8
-4155	9410	190	-1013.7743	2295.9985	46.443798	8
-4600	6698	481	-1122.3689	1634.2104	117.43973	8
-4555	2757	551	-1111.3922	672.6897	134.54265	8
-4164	445	288	-1016.0396	108.56663	70.15991	8
-3549	-1667	-339	-865.951	-406.82794	-82.739334	8
-3348	-2073	-298	-817.0284	-505.82755	-72.74145	8
-3471	-2102	36	-846.8094	-512.94794	8.812818	8
-3249	-1490	-273	-792.8305	-363.63962	-66.53645	8
-3593	-464	-296	-876.6738	-113.13657	-72.10469	8
-3644	253	-241	-889.25104	61.712055	-58.91434	8
-7709	4740	670	-1881.0021	1156.4901	163.56714	8
-12464	17812	3175	-3041.165	4346.1274	774.72125	8
-6112	15110	1336	-1491.4078	3686.8877	325.90723	8
-1558	6997	230	-380.24457	1707.2738	56.070526	8
1045	5356	-64	254.88263	1306.777	-15.731444	8
1513	2646	274	369.17633	645.6582	66.8916	8
2620	1161	-38	639.168	283.30814	-9.183912	8
2735	313	-239	667.42444	76.35482	-58.20378	8
2847	890	-471	694.67725	217.1973	-114.9979	8
2599	1447	-269	634.0582	353.15186	-65.65871	8
2427	1771	-240	592.11676	432.1368	-58.66767	8
1654	5499	-449	403.57892	1341.7195	-109.5401	8
-760	14372	-1282	-185.37958	3506.841	-312.75952	8
-5473	15536	-810	-1335.3666	3790.7542	-197.5947	8
-5782	10803	-252	-1410.7135	2636.002	-61.600037	8
-5343	7527	96	-1303.7153	1836.645	23.39462	8
-4836	3973	195	-1179.9673	969.4103	47.547195	8
-4525	1334	-266	-1104.0505	325.46353	-64.86194	8
-4056	-996	-497	-989.62177	-242.97844	-121.27596	8
-3715	-961	-255	-906.452	-234.56631	-62.184986	8
-3226	-1253	-123	-787.1156	-305.71356	-29.933584	8
-3332	-292	-400	-813.03094	-71.35449	-97.71187	8
-3249	-1388	-184	-792.8699	-338.75327	-44.830242	8
-3277	-1403	131	-799.52435	-342.2528	31.842218	8
-4177	-239	1015	-1019.14734	-58.26415	247.62267	8
-12184	14132	3896	-2972.8833	3448.3274	950.5252	8
-8066	21647	3277	-1967.9834	5281.813	799.481	8
-2336	7472	1282	-569.8793	1823.1686	312.8402	8
412	5199	529	100.627945	1268.4686	129.00421	8
1892	1843	26	461.58136	449.74088	6.2251053	8
2494	1069	-160	608.4183	260.795	-39.04955	8
2882	-279	-201	703.1635	-68.04154	-49.12977	8
2942	650	-465	717.78455	158.67323	-113.39466	8
2736	631	-285	667.6121	154.04506	-69.4276	8
2728	1390	-422	665.5339	339.1567	-102.93814	8
2110	3426	-540	514.7228	836.0605	-131.66516	8
1207	12666	-1589	294.51114	3090.5774	-387.70493	8
-1376	18359	-1533	-335.77295	4479.51	-374.10333	8
-3250	14549	-276	-793.1087	3549.8928	-67.31034	8
-4465	8071	-52	-1089.4297	1969.2261	-12.747116	8
-4099	3551	245	-1000.0566	866.41437	59.701355	8
-3783	1995	368	-923.00183	486.7588	89.78845	8
-3618	525	2	-882.866	128.04218	0.59499186	8
-4072	-548	-221	-993.5958	-133.72282	-53.957893	8
-3767	-1679	-261	-919.2108	-409.59412	-63.714146	8
-3984	-1854	-25	-972.06104	-452.4847	-6.1431284	8
-3442	-1807	37	-839.8027	-440.9568	9.116052	8
-3875	-579	494	-945.6047	-141.3072	120.61644	8
-4901	1159	-132	-1195.9308	282.91287	-32.232704	8
-12294	13747	1595	-2999.6611	3354.1553	389.22266	8
-9334	21393	1983	-2277.3796	5219.892	483.74774	8
-2307	9487	669	-562.9584	2314.7375	163.32799	8
442	6001	450	107.77343	1464.3016	109.88791	8
1833	2484	227	447.23526	606.0164	55.411385	8
2117	976	224	516.4756	238.13745	54.578564	8
2561	-125	-93	624.8587	-30.570387	-22.717922	8
2549	250	6	621.868	60.982292	1.569041	8
2455	356	-75	598.9108	86.78911	-18.254953	8
2756	1194	57	672.5529	291.293	13.851489	8
2136	1959	-163	521.12933	477.98117	-39.65179	8
2069	7707	-618	504.77435	1880.6172	-150.82642	8
-813	16898	-1608	-198.33795	4123.1387	-392.3667	8
-4794	15662	-1051	-1169.784	3821.5793	-256.51764	8
-5430	9933	-229	-1325.0007	2423.6904	-55.941833	8
-4885	6088	130	-1192.0205	1485.5325	31.599373	8
-4661	2610	423	-1137.2561	636.73016	103.21723	8
-4157	613	270	-1014.30853	149.57019	65.78003	8
-3975	-1051	67	-969.95355	-256.4415	16.401978	8
-3138	-1609	159	-765.5791	-392.52814	38.764618	8
-3311	-2254	76	-807.7925	-549.9082	18.43959	8
-2912	-1684	26	-710.4438	-410.90536	6.299097	8
-3777	-979	276	-921.5783	-238.75406	67.30379	8
-3201	61	-187	-781.04767	14.891594	-45.742188	8
-8766	6499	949	-2138.8352	1585.8369	231.66707	8
-12273	21688	2967	-2994.4966	5291.8403	723.89856	8
-4448	12854	1016	-1085.3688	3136.4016	247.87227	8
-582	6397	321	-142.11917	1560.8094	78.435	8
1804	4592	-2	440.09314	1120.4193	-0.55771637	8
2391	1203	104	583.28577	293.6279	25.263268	8
3129	389	3	763.36847	94.91422	0.83012223	8
2745	163	8	669.8939	39.73902	1.9092257	8
2584	735	-130	630.5	179.323	-31.789375	8
2405	981	152	586.7026	239.27359	37.04579	8
2057	1948	2	501.89444	475.31915	0.46347904	8
1896	6125	-505	462.57434	1494.4812	-123.33332	8
-582	16262	-1603	-142.10223	3967.8848	-391.0486	8
-5488	16901	-1422	-1338.9723	4123.724	-347.03522	8
-5224	10132	-762	-1274.664	2472.1296	-185.97037	8
-4991	6718	-298	-1217.9019	1639.2977	-72.64732	8
-4058	3246	99	-990.0812	791.9949	24.227266	8
-3832	1274	245	-934.93494	310.75583	59.691257	8
-3419	-839	-120	-834.2026	-204.79298	-29.320477	8
-3716	-1508	184	-906.8007	-367.86377	44.863537	8
-3549	-2633	434	-865.86444	-642.3987	105.97557	8
-3875	-2024	309	-945.3848	-493.93097	75.40511	8
-3697	-1572	53	-902.0871	-383.64453	12.917154	8
-4510	-124	285	-1100.5054	-30.327888	69.62214	8
-5707	830	151	-1392.4128	202.59875	36.732914	8
-15040	14867	2477	-3669.6624	3627.5369	604.4581	8
-10226	22287	1435	-2495.107	5438.1133	350.09058	8
-2580	8905	195	-629.59906	2172.7676	47.48174	8
479	5492	62	116.88721	1339.9506	15.111178	8
1969	2013	-203	480.41306	491.23627	-49.546574	8
2508	955	-257	612.04315	233.01312	-62.591427	8
2799	259	-453	682.952	63.248047	-110.56014	8
2790	793	-295	680.65155	193.42662	-72.082344	8
2514	704	-194	613.4121	171.78418	-47.26581	8
2264	1882	102	552.4727	459.32465	24.999043	8
1593	2862	-324	388.65244	698.2153	-78.99441	8
1481	8263	-845	361.36044	2016.0854	-206.12654	8
-1674	17241	-1190	-408.5465	4206.845	-290.26996	8
-5786	18314	-1159	-1411.7175	4468.5474	-282.84546	8
-6207	10616	-612	-1514.4768	2590.1897	-149.38297	8
-4787	5708	-259	-1168.0732	1392.8085	-63.249866	8
-4452	2164	-388	-1086.309	528.0257	-94.63755	8
-4036	-284	-472	-984.8659	-69.37703	-115.16961	8
-4214	-1658	-422	-1028.2032	-404.52838	-103.036865	8
-3255	-2344	-73	-794.1329	-571.8455	-17.731056	8
-3802	-2902	-101	-927.6386	-708.03937	-24.749454	8
-3622	-1779	-269	-883.64685	-434.0818	-65.68552	8
-5036	-807	395	-1228.8159	-196.81488	96.267105	8
-4483	109	-63	-1093.806	26.656609	-15.363559	8
-10598	6587	650	-2585.87	1607.2538	158.57898	8
-13964	22287	2618	-3407.2195	5437.9204	638.795	8
-5523	14165	833	-1347.6375	3456.2302	203.16156	8
-806	6501	464	-196.68121	1586.3619	113.19998	8
1648	4448	103	402.1427	1085.3357	25.247026	8
2256	1843	190	550.4542	449.70248	46.296238	8
2821	1136	-54	688.2213	277.21082	-13.127025	8
2633	1060	-102	642.5637	258.72165	-25.006992	8
2817	1064	1	687.3752	259.69775	0.1521329	8
2468	1854	407	602.20374	452.3871	99.295334	8
1714	3571	181	418.16327	871.3055	44.082245	8
979	7098	-332	238.7753	1731.8472	-80.99869	8
-923	13497	-878	-225.27296	3293.3357	-214.23622	8
-3365	15252	-980	-821.09644	3721.4717	-239.10956	8
-4914	12557	-869	-1199.0255	3063.8452	-212.03389	8
-4850	7265	-534	-1183.4917	1772.6368	-130.20773	8
-4020	3507	-551	-980.92456	855.63666	-134.3851	8
-3856	1319	-701	-940.91345	321.95377	-171.13158	8
-3948	-864	-860	-963.34314	-210.82951	-209.87988	8
-3790	-2143	-715	-924.77	-522.9118	-174.50987	8
-3643	-2830	-665	-889.0022	-690.61414	-162.16219	8
-3694	-2222	-403	-901.21655	-542.11194	-98.43455	8
-4078	-1674	-85	-994.9166	-408.44952	-20.62327	8
-4211	-78	387	-1027.4244	-19.116348	94.348564	8
-7794	4098	348	-1901.8287	1000.02496	84.86783	8
-12744	15684	2943	-3109.601	3826.8408	718.01	8
-7789	15505	2496	-1900.6285	3783.294	608.9775	8
-3505	8263	1183	-855.12256	2016.1316	288.54102	8
-225	6171	187	-54.90804	1505.6447	45.56182	8
1452	3755	-112	354.3244	916.324	-27.308554	8
2854	2716	-85	696.4316	662.6238	-20.75877	8
3414	2438	-541	833.0628	594.7931	-131.98984	8
3128	2301	-934	763.3494	561.3646	-227.9099	8
2391	2078	-756	583.35297	507.06583	-184.41556	8
1461	3963	-565	356.57663	966.9619	-137.9181	8
86	7983	-693	20.952211	1947.7957	-169.11797	8
-2228	10099	-416	-543.74756	2464.1318	-101.563965	8
-3616	10017	193	-882.3749	2444.0986	47.078827	8
-4640	11876	1110	-1132.1833	2897.683	270.91977	8
-5544	8745	1000	-1352.8181	2133.7478	244.1154	8
-4724	3582	694	-1152.7756	873.92944	169.35263	8
-4749	551	640	-1158.7847	134.51762	156.09526	8
-4404	-1288	553	-1074.6307	-314.2145	134.99313	8
-3945	-1763	253	-962.68744	-430.23254	61.778824	8
-3924	-2558	-33	-957.44324	-624.2073	-7.947422	8
-4149	-1539	-100	-1012.30347	-375.548	-24.479778	8
-4493	-1211	-49	-1096.2699	-295.40158	-11.910342	8
-4559	-128	-186	-1112.4608	-31.194275	-45.36157	8
-8704	2880	466	-2123.684	702.60706	113.80577	8
-14644	16089	3123	-3573.0198	3925.766	762.13245	8
-7824	15686	1681	-1909.008	3827.333	410.13403	8
-2474	7664	572	-603.7676	1869.9097	139.50145	8
1115	5872	104	272.17023	1432.7587	25.380186	8
2703	2337	-112	659.5542	570.224	-27.310364	8
3588	1821	-85	875.3886	444.3112	-20.632956	8
3450	1667	620	841.79816	406.7458	151.16362	8
3227	1677	-218	787.32214	409.20792	-53.31356	8
2379	1144	-336	580.42444	279.03815	-82.09476	8
1793	2381	-249	437.39212	580.9753	-60.769894	8
738	5082	-1297	180.13214	1239.9252	-316.56195	8
556	11354	-2508	135.57166	2770.468	-612.0283	8
-3579	17268	-2714	-873.18976	4213.452	-662.26794	8
-5484	15399	-2973	-1338.1505	3757.3347	-725.50116	8
-5861	9239	-1841	-1430.1564	2254.3784	-449.14328	8
-4880	4961	-657	-1190.7234	1210.417	-160.22147	8
-4071	1553	-775	-993.27545	378.9763	-189.05617	8
-3812	-1204	-982	-930.0611	-293.88116	-239.5804	8
-3569	-3453	-494	-870.7669	-842.57544	-120.572556	8
-3900	-3100	-259	-951.53644	-756.49774	-63.263386	8
-4208	-1744	-161	-1026.712	-425.56305	-39.335114	8
-4484	-1186	-385	-1093.9943	-289.4239	-93.936516	8
-5060	-630	83	-1234.5217	-153.72678	20.260298	8
-7955	1852	-21	-1941.0236	451.77844	-5.0962744	8
-15290	16613	3601	-3730.7158	4053.581	878.5547	8
-9289	18131	2786	-2266.6143	4423.905	679.75867	8
-2968	9684	487	-724.13007	2362.7769	118.896194	8
382	7365	968	93.131134	1797.1644	236.15921	8
2273	2625	150	554.6063	640.57806	36.497948	8
3431	1545	-106	837.23816	376.95474	-25.871674	8
3359	1156	-452	819.6006	282.15237	-110.279465	8
3223	2192	-296	786.47095	534.8462	-72.13815	8
2654	1600	-144	647.66095	390.41818	-35.056534	8
2345	2621	-306	572.066	639.5361	-74.72047	8
1607	4083	-566	392.0633	996.2529	-138.03525	8
626	11920	-1041	152.7074	2908.523	-254.08633	8
-2981	18336	-1528	-727.3904	4473.9644	-372.72458	8
-5302	16784	-830	-1293.696	4095.3953	-202.58327	8
-5906	9738	-324	-1441.1642	2376.1294	-79.06776	8
-4835	4342	97	-1179.8431	1059.4697	23.58295	8
-4750	1135	-103	-1158.9841	276.83606	-25.2236	8
-3970	-1023	-288	-968.6344	-249.62584	-70.25787	8
-4196	-2232	-538	-1023.80096	-544.58136	-131.23346	8
-3851	-2616	-294	-939.5995	-638.18866	-71.67147	8
-4164	-2458	92	-1016.0962	-599.6486	22.394964	8
-3880	-1434	43	-946.6507	-349.8094	10.507427	8
-4996	-560	-53	-1218.9229	-136.6521	-12.91181	8
-6073	858	-483	-1481.8256	209.32779	-117.93889	8
