A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	LABEL_0
-65	12309	-347	-15.923386	3003.3696	-84.67401	8
-4977	17831	-876	-1214.4154	4350.7437	-213.85481	8
-6626	13881	-439	-1616.7544	3386.9683	-107.18347	8
-5900	7943	-50	-1439.6417	1938.0739	-12.278773	8
-4652	4560	26	-1135.1259	1112.7305	6.4181924	8
-4107	1264	-88	-1002.17114	308.44638	-21.54008	8
-3219	-200	-430	-785.39545	-48.827255	-104.84416	8
-3598	-1646	-461	-878.0266	-401.6346	-112.51446	8
-3040	-1929	-344	-741.74786	-470.6622	-84.052055	8
-3624	-2324	111	-884.2429	-566.9362	26.986406	8
-2932	-1274	517	-715.286	-310.8186	126.0997	8
-4434	-1237	506	-1081.8033	-301.86887	123.390434	8
-4367	-51	-292	-1065.5756	-12.520876	-71.24492	8
-10288	3659	231	-2510.2544	892.85114	56.362175	8
-15144	20242	789	-3695.096	4939.1006	192.42657	8
-7016	18535	342	-1712.0128	4522.642	83.53688	8
-1717	7678	155	-418.88797	1873.5261	37.834938	8
1147	4652	-457	279.9218	1135.0283	-111.62693	8
2200	1332	-319	536.8282	325.10934	-77.84379	8
3272	967	-587	798.39526	235.83574	-143.18275	8
3093	1081	-361	754.61884	263.6779	-88.01367	8
2979	2009	24	726.83484	490.11252	5.939716	8
2616	1919	467	638.22266	468.2973	113.88229	8
1925	3450	225	469.78217	841.7688	54.95255	8
1075	5790	-142	262.28372	1412.6725	-34.744053	8
-546	12546	-701	-133.16577	3061.2078	-171.03203	8
-3558	16909	-584	-868.22845	4125.839	-142.57193	8
-6367	14764	-73	-1553.4757	3602.3228	-17.724073	8
-6368	7979	152	-1553.7318	1946.9711	37.066277	8
-5220	4040	154	-1273.7471	985.8651	37.693794	8
-4735	1555	370	-1155.3809	379.4759	90.231125	8
-4026	-327	-194	-982.3144	-79.87323	-47.377853	8
-3383	-1991	-575	-825.4037	-485.7358	-140.29652	8
-2765	-2660	-403	-674.7231	-649.1341	-98.30497	8
-3366	-2300	-267	-821.2462	-561.10345	-65.210335	8
-3343	-989	-18	-815.6713	-241.28783	-4.4603443	8
-4323	-622	508	-1054.8241	-151.8751	123.832214	8
-4336	40	20	-1058.0468	9.693545	4.769147	8
-11431	7998	685	-2789.2517	1951.4259	167.25966	8
-12604	21375	1768	-3075.4026	5215.3955	431.45135	8
-4663	14544	614	-1137.7775	3548.6523	149.86443	8
-791	7186	324	-193.04977	1753.451	78.95931	8
1847	3892	-74	450.63196	949.5744	-17.984106	8
2806	1723	137	684.6596	420.39447	33.548195	8
3565	1115	-98	869.75195	271.994	-23.82879	8
3067	1563	231	748.3078	381.34814	56.408714	8
2556	1666	428	623.7421	406.4672	104.34256	8
1852	2017	602	451.96835	492.0971	146.99725	8
1291	3095	192	314.99106	755.14496	46.88962	8
426	7567	-50	104.064125	1846.3695	-12.21739	8
-1189	13783	-782	-290.13147	3363.108	-190.81319	8
-4389	16362	-874	-1070.9019	3992.4482	-213.33847	8
-5856	12781	-540	-1428.9336	3118.5872	-131.67476	8
-5460	6264	-330	-1332.3411	1528.3163	-80.42456	8
-4212	2901	-246	-1027.8375	707.7308	-59.937836	8
-3860	1107	-418	-941.9518	270.18375	-101.90776	8
-3460	-676	-748	-844.321	-164.91989	-182.52386	8
-3886	-1203	-709	-948.2767	-293.6526	-172.99712	8
-3373	-2670	-1028	-822.9115	-651.5652	-250.93813	8
-3887	-2449	-337	-948.368	-597.55475	-82.30489	8
-3694	-718	59	-901.3415	-175.2092	14.466748	8
-4501	-414	802	-1098.2839	-100.985634	195.74481	8
-4673	465	80	-1140.2861	113.4721	19.591227	8
-13168	8786	2020	-3212.8816	2143.7466	492.9162	8
-12507	21954	2911	-3051.7437	5356.829	710.2401	8
-4806	12335	1230	-1172.7726	3009.7998	300.032	8
-423	6383	756	-103.18557	1557.4834	184.36662	8
2057	4390	447	502.0187	1071.1562	109.14253	8
3044	2653	536	742.6301	647.4291	130.79987	8
3813	1283	-10	930.3826	312.9392	-2.4576752	8
3203	1620	19	781.44006	395.22983	4.6571507	8
2604	2013	172	635.2556	491.16644	41.968174	8
2048	2206	275	499.80515	538.3826	67.195625	8
808	4159	-148	197.18353	1014.78687	-36.200485	8
278	9251	-440	67.94084	2257.173	-107.35137	8
-3813	15333	-616	-930.3623	3741.2974	-150.2686	8
-6779	14135	-239	-1654.1454	3449.0037	-58.20598	8
-6290	8666	-259	-1534.7002	2114.4973	-63.233196	8
-5470	5687	97	-1334.6466	1387.5629	23.720018	8
-3979	2181	64	-970.879	532.1217	15.510793	8
-3363	94	148	-820.62537	22.950111	36.17101	8
-2945	-1187	-218	-718.5577	-289.688	-53.30347	8
-3136	-1488	117	-765.25903	-363.18503	28.597391	8
-3388	-2055	309	-826.7404	-501.3461	75.418175	8
-3390	-1676	88	-827.06	-408.97733	21.483316	8
-3902	-1675	176	-952.0193	-408.73666	43.03762	8
-4507	58	-90	-1099.6979	14.25283	-21.842648	8
-9198	4203	781	-2244.2537	1025.5654	190.67464	8
-14122	17603	2572	-3445.855	4295.193	627.64514	8
-7209	16861	980	-1759.0491	4114.0537	239.22873	8
-2160	7390	34	-526.9298	1803.2109	8.401044	8
1042	5298	-416	254.36584	1292.7545	-101.46627	8
1954	2734	-133	476.8653	667.15594	-32.392464	8
3190	1978	-271	778.2736	482.6618	-66.19757	8
3455	1366	-487	843.089	333.25165	-118.81993	8
3195	1563	-531	779.6191	381.36124	-129.46413	8
2548	1777	-193	621.6442	433.52182	-47.12427	8
2145	3128	-470	523.26776	763.17523	-114.71327	8
1410	6930	-694	344.0046	1691.0151	-169.24033	8
-1012	13893	-1085	-246.8097	3389.9229	-264.6945	8
-4522	16255	-782	-1103.25	3966.3022	-190.68878	8
-5352	12384	-287	-1306.0084	3021.6318	-70.020645	8
-5707	6698	-130	-1392.5764	1634.2344	-31.804083	8
-4737	2874	52	-1155.8871	701.17633	12.574854	8
-4618	624	58	-1126.8795	152.26047	14.214192	8
-4327	-737	-327	-1055.7155	-179.763	-79.77794	8
-3941	-1418	-293	-961.61505	-345.9884	-71.42843	8
-3252	-2055	-383	-793.3685	-501.3554	-93.54185	8
-3139	-1940	-382	-765.833	-473.38446	-93.254166	8
-3393	-1003	148	-827.7815	-244.78735	36.13426	8
-4086	91	602	-996.95374	22.32426	146.88747	8
-6347	1820	19	-1548.7588	444.08118	4.608274	8
-13706	13956	1191	-3344.1719	3405.314	290.5238	8
-8779	19521	1153	-2142.1016	4763.151	281.3178	8
-2490	9685	542	-607.4924	2363.2175	132.22511	8
537	6499	-317	130.97926	1585.8444	-77.37353	8
2240	3373	-289	546.46674	822.9439	-70.52437	8
3360	2095	-372	819.7563	511.21252	-90.73075	8
3541	1394	-539	864.0852	340.24707	-131.39441	8
3000	2218	-321	732.0435	541.1671	-78.206245	8
2519	1864	-34	614.5556	454.8651	-8.307283	8
1855	2786	-243	452.56882	679.8676	-59.319153	8
1131	5272	-373	275.9998	1286.3384	-91.11084	8
-460	11778	-786	-112.153175	2873.7185	-191.86406	8
-4709	16111	-867	-1149.096	3931.0698	-211.6493	8
-6391	13950	-664	-1559.3136	3403.7566	-162.06268	8
-6099	7888	-404	-1488.1729	1924.5732	-98.52458	8
-4732	4160	-64	-1154.5908	1015.0859	-15.699714	8
-4276	1111	-108	-1043.3158	271.16943	-26.411268	8
-3675	-801	-273	-896.7964	-195.45148	-66.65376	8
-3707	-1674	-234	-904.4976	-408.39667	-57.10503	8
-3337	-1580	-3	-814.24	-385.59912	-0.72413486	8
-3821	-2083	108	-932.35754	-508.3342	26.253975	8
-3608	-1449	-39	-880.40594	-353.67755	-9.527441	8
-4458	-946	257	-1087.7156	-230.84944	62.753506	8
-4877	521	-270	-1190.002	127.23527	-65.8969	8
-11530	9163	594	-2813.3025	2235.6516	144.9964	8
-11555	20590	1523	-2819.39	5023.9595	371.55502	8
-4218	13363	364	-1029.266	3260.6003	88.79642	8
-257	7692	152	-62.652798	1876.8672	37.01268	8
2024	4618	33	493.93594	1126.7073	8.040495	8
3292	2533	224	803.3105	618.1524	54.57668	8
4016	1175	-151	979.8898	286.76984	-36.8775	8
3345	1615	228	816.2485	394.1766	55.625687	8
2552	1623	460	622.67004	396.12222	112.149445	8
1868	2726	550	455.72852	665.2518	134.3175	8
1293	3462	-170	315.5234	844.6562	-41.498207	8
605	8009	-532	147.65602	1954.1438	-129.87047	8
-2677	15251	-1072	-653.30725	3721.3389	-261.50424	8
-6696	16071	-1156	-1633.7034	3921.2498	-282.05884	8
-6759	9942	-640	-1649.1305	2425.8728	-156.15738	8
-5421	5763	-406	-1322.6349	1406.2253	-98.94677	8
-4612	2412	-200	-1125.235	588.4646	-48.69498	8
-3946	517	-40	-962.9329	126.240395	-9.685039	8
-3682	-1456	-159	-898.4384	-355.2917	-38.69862	8
-3364	-1716	-211	-820.90607	-418.67935	-51.393894	8
-3562	-2654	83	-869.22626	-647.68805	20.185057	8
-3114	-1878	120	-759.8216	-458.2999	29.227009	8
-4241	-1507	479	-1034.7719	-367.63516	116.86758	8
-4232	-204	-80	-1032.5956	-49.690323	-19.586555	8
-9439	3070	820	-2303.0635	749.10736	200.11002	8
-15992	19066	3511	-3902.0625	4652.153	856.5816	8
-7021	17518	1374	-1713.1353	4274.3486	335.2903	8
-1702	8178	174	-415.26877	1995.4481	42.51647	8
1585	5049	-405	386.74854	1231.8583	-98.7254	8
2995	1992	-399	730.7137	485.9537	-97.36948	8
3718	1579	-299	907.2133	385.23477	-72.9692	8
3447	1818	-329	841.1175	443.5652	-80.18597	8
3244	1640	-435	791.4963	400.1509	-106.180275	8
2495	1753	-22	608.7436	427.80258	-5.4719176	8
1837	3409	-227	448.152	831.6775	-55.361748	8
1095	5994	-697	267.1021	1462.5333	-169.99567	8
-1024	13627	-1384	-249.89746	3324.902	-337.75967	8
-3993	16032	-906	-974.3686	3911.8499	-220.97992	8
-4989	13353	-163	-1217.3348	3258.0115	-39.87625	8
-6354	8686	-356	-1550.3385	2119.3628	-86.87392	8
-4946	3872	-165	-1206.9253	944.7315	-40.288	8
-4663	2268	-17	-1137.8174	553.4753	-4.148099	8
-3941	589	-267	-961.5277	143.71939	-65.08046	8
-3960	-1719	-746	-966.2101	-419.35596	-181.9113	8
-3056	-3768	-125	-745.65106	-919.4957	-30.533968	8
-3482	-3072	344	-849.6312	-749.6821	83.85156	8
-3540	-2408	778	-863.805	-587.43054	189.75407	8
-4868	-655	152	-1187.8226	-159.92897	37.03485	8
-6740	1152	959	-1644.5475	281.06064	233.9399	8
-14560	11719	2026	-3552.6733	2859.4912	494.4287	8
-10850	21987	1080	-2647.4167	5364.8506	263.4276	8
-3883	11484	1382	-947.3872	2802.1038	337.16202	8
236	5940	-192	57.68054	1449.2441	-46.908867	8
1893	4050	-508	461.9503	988.1753	-124.07168	8
2923	2713	-677	713.1325	661.8592	-165.2222	8
3218	2386	-779	785.13794	582.27716	-190.18562	8
3663	1325	-950	893.791	323.27582	-231.89264	8
2824	1631	-478	689.1258	397.99835	-116.624954	8
3010	1395	-530	734.39667	340.28714	-129.35233	8
1661	2554	210	405.34467	623.10565	51.280155	8
2383	2886	-146	581.3673	704.2973	-35.73117	8
-6180	18765	168	-1507.9413	4578.559	40.878906	8
-10668	19557	233	-2602.9368	4771.913	56.851643	8
-6489	8181	631	-1583.2417	1996.2526	153.92542	8
-5915	7434	421	-1443.2705	1813.919	102.629616	8
-4817	2227	179	-1175.338	543.5007	43.657116	8
-5178	-131	-70	-1263.4904	-32.05466	-17.079119	8
-4444	-3632	-856	-1084.3861	-886.25885	-208.93326	8
-3783	-3237	822	-923.0076	-789.7847	200.51106	8
-3630	-2222	1971	-885.7833	-542.257	480.9212	8
-3463	-2440	584	-844.8978	-595.4712	142.60803	8
-4384	-3157	690	-1069.7175	-770.3255	168.47755	8
-5122	-1463	219	-1249.827	-357.03915	53.364994	8
-10550	5666	1842	-2574.2524	1382.4631	449.33643	8
-13613	22181	4520	-3321.6033	5412.117	1102.9827	8
-5973	12294	2235	-1457.4891	2999.8154	545.24146	8
-2818	7593	2085	-687.5783	1852.7157	508.81848	8
892	6506	1191	217.67038	1587.5734	290.54605	8
2283	2647	572	557.0476	645.81744	139.44604	8
3682	1058	-56	898.35504	258.03693	-13.774906	8
3267	968	-454	797.05853	236.21329	-110.809525	8
3752	1630	-882	915.4607	397.6204	-215.1474	8
2536	2316	-358	618.8259	565.07446	-87.26616	8
1836	3412	-4	447.96	832.4468	-1.0065333	8
459	5343	824	111.880325	1303.738	201.09209	8
-437	11130	332	-106.63564	2715.8071	81.02198	8
-4753	16550	-944	-1159.8434	4038.2046	-230.41537	8
-7377	14723	-350	-1800.0579	3592.3025	-85.50615	8
-6618	8426	-304	-1614.8236	2056.0513	-74.11395	8
-5103	4409	30	-1245.0354	1075.6929	7.405113	8
-4457	1082	136	-1087.502	264.11957	33.19567	8
-3893	-507	39	-949.9456	-123.591644	9.489138	8
-3904	-1913	-190	-952.634	-466.7268	-46.335976	8
-3448	-1901	63	-841.2217	-463.8871	15.330096	8
-3910	-1744	366	-953.92334	-425.5566	89.31903	8
-3128	-1543	172	-763.23566	-376.4531	42.05521	8
-4136	-1173	341	-1009.1956	-286.16824	83.26114	8
-4284	-243	-119	-1045.2728	-59.33217	-29.025791	8
-9838	5477	589	-2400.5562	1336.3844	143.66026	8
-14769	20189	2598	-3603.7441	4925.9976	633.8117	8
-6675	14982	1242	-1628.7024	3655.6511	302.99124	8
-1641	6805	169	-400.4344	1660.475	41.1496	8
973	4797	-387	237.49269	1170.5225	-94.50507	8
2330	2261	-417	568.6409	551.6273	-101.85672	8
3197	1352	-477	780.0115	329.9682	-116.42611	8
3041	1271	-166	741.90356	310.1977	-40.56116	8
2781	1489	-283	678.47	363.28708	-69.13319	8
2366	1685	154	577.3427	411.23242	37.5404	8
1713	2752	25	417.96017	671.49304	5.992951	8
982	5957	-327	239.60078	1453.5963	-79.84099	8
-1368	12237	-1015	-333.8886	2985.9448	-247.73822	8
-5355	16277	-662	-1306.6477	3971.613	-161.48369	8
-6364	12984	-325	-1552.8284	3168.1348	-79.21523	8
-5745	7435	77	-1401.9019	1814.1359	18.764559	8
-4823	3157	246	-1176.9316	770.2291	59.989475	8
-4401	498	203	-1073.9227	121.62717	49.47916	8
-3849	-1563	-10	-939.07806	-381.40637	-2.5459845	8
-3665	-1952	-1	-894.16437	-476.25504	-0.26663816	8
-3679	-2274	128	-897.69135	-554.8477	31.169827	8
-3473	-2107	-118	-847.3704	-514.10486	-28.769806	8
-3861	-1472	-159	-941.9973	-359.09653	-38.81723	8
-4095	-38	155	-999.2796	-9.240756	37.717525	8
-6963	1717	348	-1699.0645	419.05548	84.868645	8
-14311	15765	3724	-3491.826	3846.5483	908.6262	8
-8490	17557	2609	-2071.4775	4283.8096	636.58777	8
-2489	6749	942	-607.4035	1646.6637	229.93887	8
910	6049	783	221.97142	1475.9493	191.05766	8
2747	2288	307	670.2176	558.2389	74.85204	8
3615	1201	170	882.1169	293.03345	41.461567	8
3102	796	-34	756.90857	194.18964	-8.395142	8
2636	1712	192	643.2863	417.75198	46.91383	8
2212	1318	217	539.64343	321.63818	52.959454	8
1640	2729	35	400.18878	665.8556	8.539882	8
1265	5394	-604	308.7325	1316.0771	-147.29361	8
-1221	15248	-960	-297.9299	3720.432	-234.26384	8
-4073	15541	-862	-993.9324	3792.0405	-210.27782	8
-4605	11923	123	-1123.5194	2909.244	29.920406	8
-4925	8561	123	-1201.7568	2088.8748	30.062462	8
-4292	4006	408	-1047.3223	977.55304	99.437744	8
-4051	1230	224	-988.4704	300.1845	54.774284	8
-4226	-1030	159	-1031.1482	-251.39352	38.782784	8
-4426	-1793	340	-1080.0603	-437.4106	82.91833	8
-4445	-1809	488	-1084.462	-441.314	119.18157	8
-4300	-1579	310	-1049.0822	-385.16602	75.746956	8
-3728	-754	-16	-909.75195	-184.03183	-3.8138459	8
-4372	107	-255	-1066.8668	26.061827	-62.243107	8
-6654	2270	-584	-1623.504	553.86646	-142.54079	8
-13088	13740	1205	-3193.3967	3352.6736	294.06653	8
-8748	20034	301	-2134.4746	4888.232	73.498024	8
-2321	10197	-451	-566.24207	2488.022	-110.060974	8
921	6985	-332	224.84099	1704.3442	-80.94602	8
2272	3669	-678	554.3987	895.183	-165.43915	8
2962	1935	-575	722.74347	472.15945	-140.29019	8
3202	1319	-436	781.3423	321.85724	-106.367584	8
3265	1400	-143	796.70825	341.6266	-34.90356	8
3352	354	-107	817.78723	86.307526	-26.07447	8
2830	1827	-134	690.4301	445.7534	-32.712906	8
1879	3254	-314	458.48563	793.9517	-76.65678	8
-665	11783	-281	-162.3623	2875.0303	-68.64697	8
-5994	18417	-923	-1462.5562	4493.8184	-225.33244	8
-6569	12802	-385	-1602.7189	3123.7527	-93.94277	8
-6070	9314	-622	-1481.1068	2272.6829	-151.65866	8
-4712	4593	-714	-1149.8386	1120.8094	-174.13773	8
-4478	2141	-40	-1092.7445	522.38965	-9.875899	8
-4022	-226	543	-981.3204	-55.210823	132.45052	8
-3783	-1469	258	-922.9683	-358.44266	62.895077	8
-3452	-2708	661	-842.37286	-660.64685	161.32066	8
-3846	-2542	342	-938.478	-620.3662	83.5065	8
-3735	-1661	264	-911.2724	-405.20645	64.387314	8
-4766	-742	98	-1162.7959	-180.94864	23.940111	8
-4976	-262	-522	-1214.0294	-63.809605	-127.30645	8
-10511	10073	-1667	-2564.7944	2457.9102	-406.7318	8
-11544	19857	-581	-2816.7117	4845.1895	-141.78333	8
-5279	12283	127	-1288.0259	2996.943	30.952818	8
-952	7355	-396	-232.40102	1794.5543	-96.67845	8
1595	4935	-4	389.07162	1204.0859	-1.0729035	8
3080	2017	-78	751.47626	492.15485	-18.99475	8
3358	610	-59	819.4721	148.80807	-14.505001	8
2884	596	68	703.7101	145.51295	16.655111	8
2248	1445	52	548.6154	352.48422	12.716213	8
2038	2148	213	497.2614	524.1541	52.07207	8
1694	2963	-309	413.4089	722.9203	-75.4361	8
1688	4031	-1152	411.89502	983.5424	-281.0354	8
-22	12295	-1632	-5.407415	2999.9446	-398.16003	8
-4669	18168	-2032	-1139.1887	4433.0225	-495.85898	8
-6499	12994	-728	-1585.6862	3170.5747	-177.6036	8
-5925	7939	-288	-1445.7031	1937.0948	-70.38578	8
-4801	3412	109	-1171.3604	832.5307	26.52509	8
-4152	923	274	-1013.01996	225.30508	66.943504	8
-3802	-1055	209	-927.7876	-257.43066	50.936153	8
-3977	-1773	-133	-970.3244	-432.55054	-32.378777	8
-3568	-2106	107	-870.4914	-513.82275	26.003536	8
-3517	-1758	99	-858.23505	-428.9019	24.13015	8
-3204	-1636	232	-781.8485	-399.2303	56.522232	8
-4308	-201	172	-1051.1653	-48.996	41.93822	8
-5193	1170	-314	-1267.1427	285.35886	-76.65526	8
-12235	11250	1616	-2985.4587	2745.0007	394.20673	8
-10331	19381	1735	-2520.73	4728.968	423.31204	8
-3604	9652	341	-879.3769	2355.0383	83.11416	8
-393	6437	192	-95.89014	1570.5134	46.908985	8
1493	4017	-212	364.38278	980.14514	-51.631844	8
2216	2069	-9	540.70233	504.92627	-2.1954198	8
2888	782	-363	704.7787	190.8418	-88.51568	8
2497	1289	55	609.3403	314.62238	13.392354	8
2665	1255	144	650.2384	306.3324	35.141705	8
2050	2083	177	500.09433	508.1455	43.22537	8
1878	2964	-398	458.14008	723.1461	-97.111336	8
789	8656	-760	192.63408	2112.0288	-185.40059	8
-2619	16158	-1530	-638.9627	3942.5627	-373.19983	8
-5700	15875	-1002	-1390.8054	3873.3943	-244.58481	8
-5980	10340	-383	-1459.1989	2522.9355	-93.4598	8
-5362	5404	-77	-1308.2643	1318.4772	-18.798103	8
-4909	2262	-132	-1197.9054	551.85815	-32.12611	8
-4276	-59	88	-1043.2719	-14.497107	21.517769	8
-3803	-1344	-157	-927.81915	-327.9449	-38.420013	8
-3332	-1328	-111	-812.88666	-323.98465	-27.059414	8
-3069	-2381	-188	-748.8862	-580.86523	-45.925606	8
-2872	-1834	-97	-700.7571	-447.59674	-23.555279	8
-3486	-1394	53	-850.6324	-340.22202	12.981086	8
-3817	244	156	-931.36646	59.570602	37.994038	8
-5973	1804	308	-1457.5046	440.24457	75.054375	8
-14246	15957	2714	-3476.01	3893.619	662.28766	8
-8835	19728	1942	-2155.7002	4813.519	473.77383	8
-2541	7623	629	-619.9758	1860.1165	153.53131	8
275	5661	436	67.101265	1381.2935	106.41774	8
2258	1903	323	550.83344	464.35397	78.877914	8
3442	1138	-2	839.8121	277.78342	-0.37729198	8
3235	272	-174	789.2433	66.24834	-42.573677	8
2888	1634	-109	704.77106	398.7623	-26.531466	8
2515	1529	28	613.63086	373.01303	6.850112	8
2084	2556	-145	508.4492	623.64014	-35.2652	8
1496	3941	-403	365.02072	961.5862	-98.39782	8
1	12202	-1072	0.2806982	2977.3164	-261.59903	8
-5021	16609	-1355	-1225.0038	4052.5273	-330.57748	8
-6268	12913	-457	-1529.4102	3150.7837	-111.448006	8
-6197	8762	-187	-1511.9474	2137.9863	-45.736496	8
-4996	4671	149	-1219.1217	1139.6123	36.472412	8
-4339	1446	114	-1058.7815	352.72324	27.747839	8
-3422	-913	114	-834.9986	-222.80124	27.768505	8
-3809	-2135	-14	-929.32666	-520.8311	-3.2983031	8
-3405	-2054	-59	-830.77356	-501.15466	-14.456533	8
-3661	-2085	109	-893.24225	-508.7261	26.606531	8
-2982	-1513	-25	-727.63116	-369.22446	-6.1708837	8
-4161	-458	500	-1015.32227	-111.72873	121.88105	8
-4185	905	-143	-1021.14026	220.8199	-35.007008	8
-12727	8304	2779	-3105.4753	2026.2725	677.98944	8
-12657	20942	2375	-3088.4048	5109.874	579.39655	8
-4227	11278	493	-1031.4948	2751.883	120.29497	8
-632	5544	475	-154.14316	1352.6714	115.80176	8
2187	3397	-179	533.63367	828.843	-43.70298	8
2610	1787	7	636.7377	435.96432	1.8219552	8
3300	908	-275	805.07806	221.53282	-67.128975	8
2922	972	-2	712.98267	237.13177	-0.40035808	8
2532	1174	149	617.78625	286.3377	36.255398	8
1926	2172	526	469.9514	529.95636	128.44098	8
1267	3618	284	309.2004	882.8557	69.29381	8
825	8253	-591	201.29231	2013.6903	-144.25291	8
-3090	16756	-1187	-754.07794	4088.492	-289.60947	8
-6573	15169	-1373	-1603.868	3701.263	-334.97205	8
-5910	9885	-1100	-1442.0912	2411.9524	-268.45706	8
-5247	6777	-111	-1280.1915	1653.6581	-27.165323	8
-4850	2682	-69	-1183.3436	654.31616	-16.950148	8
-4240	-28	-16	-1034.4844	-6.8436284	-3.941609	8
-3535	-2413	-142	-862.5144	-588.8351	-34.581043	8
-3422	-2790	-79	-834.98956	-680.81744	-19.211266	8
-3681	-2473	87	-898.1566	-603.38745	21.325464	8
-3415	-775	-45	-833.1861	-189.06981	-10.944933	8
-3999	-1166	144	-975.87213	-284.4373	35.051567	8
-3923	-236	-283	-957.1834	-57.50085	-69.104324	8
-8672	3583	1001	-2116.0537	874.19604	244.25876	8
-15109	18887	2910	-3686.5234	4608.3237	709.92334	8
-7331	17419	759	-1788.862	4250.1875	185.2573	8
-2182	7550	166	-532.48956	1842.0836	40.495953	8
1352	5915	-310	329.9619	1443.3363	-75.71392	8
2455	2075	-264	598.99475	506.2149	-64.47746	8
3509	1250	-316	856.2615	304.9991	-77.08751	8
3254	694	-277	794.0368	169.40622	-67.666084	8
2997	1492	-251	731.2941	364.00455	-61.194607	8
2584	1147	95	630.60376	279.8215	23.059101	8
2298	2311	-202	560.6725	563.9002	-49.27188	8
1685	3864	-326	411.03516	942.88574	-79.635216	8
117	11909	-1005	28.536043	2905.7063	-245.22713	8
-5286	17959	-1385	-1289.7535	4382.004	-337.9319	8
-6379	12837	-487	-1556.5409	3132.2583	-118.832184	8
-5943	8290	-210	-1450.0793	2022.7212	-51.161312	8
-4855	4817	-157	-1184.6243	1175.3884	-38.20952	8
-4169	1334	-108	-1017.2055	325.44714	-26.302147	8
-3583	-383	-167	-874.14716	-93.42627	-40.733677	8
-3599	-840	-459	-878.11224	-204.98462	-111.89509	8
-2785	-451	-230	-679.6336	-109.99576	-56.232487	8
-3668	-1181	-158	-894.8932	-288.05106	-38.637657	8
-2677	-1433	70	-653.2213	-349.6459	16.958113	8
-4078	-1580	160	-995.11536	-385.59882	39.08778	8
-3132	185	-150	-764.1449	45.08939	-36.671448	8
-9606	5291	1885	-2343.7883	1291.0465	459.9311	8
-13064	21982	1509	-3187.6182	5363.594	368.19614	8
-5168	15097	333	-1260.9226	3683.6355	81.3652	8
-377	5288	84	-91.9507	1290.2349	20.414211	8
2264	5103	-407	552.4305	1245.0951	-99.29049	8
2396	2347	-205	584.5718	572.6215	-49.901215	8
3273	1224	-132	798.6063	298.7135	-32.271954	8
3342	366	-191	815.3568	89.32379	-46.692997	8
2958	1083	-147	721.74805	264.2136	-35.89907	8
2586	1572	-144	630.9798	383.68463	-35.064285	8
1880	3050	-430	458.67697	744.17163	-104.99685	8
1135	8060	-706	276.9539	1966.6626	-172.37866	8
-1810	15923	-1452	-441.73825	3885.199	-354.17126	8
-5807	15790	-826	-1416.8857	3852.809	-201.44351	8
-6209	10663	-119	-1515.1145	2601.8516	-28.942698	8
-5382	5886	422	-1313.1543	1436.0674	103.08576	8
-4658	2927	208	-1136.6339	714.08185	50.8661	8
-4286	-107	39	-1045.7354	-26.186357	9.626522	8
-3743	-1337	-154	-913.1882	-326.2057	-37.59425	8
-3382	-1680	-113	-825.2187	-409.96323	-27.566608	8
-3222	-1347	75	-786.1413	-328.66788	18.209492	8
-2899	-1514	211	-707.3809	-369.37842	51.44015	8
-3716	-1031	375	-906.6179	-251.52048	91.38582	8
