A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	LABEL_0
-4674	1449	1667	-1140.3433	353.6529	406.76053	4
-5231	1314	1583	-1276.3612	320.50522	386.3675	4
-5714	1629	1501	-1394.278	397.3739	366.3353	4
-5850	2136	1822	-1427.3557	521.1852	444.4594	4
-4521	2043	1678	-1103.0762	498.3825	409.4451	4
-3078	1347	1042	-751.10693	328.67114	254.28195	4
-3239	945	877	-790.2252	230.49445	214.04253	4
-4290	605	703	-1046.6414	147.56264	171.5589	4
-4943	635	245	-1206.1119	155.01784	59.664436	4
-4569	1146	271	-1114.7458	279.57263	66.12568	4
-4081	1771	637	-995.8833	432.1372	155.51022	4
-3342	1906	831	-815.4774	465.07315	202.8045	4
-2809	1637	737	-685.4159	399.34686	179.76808	4
-2442	1417	629	-595.7466	345.83496	153.43222	4
-2370	1379	750	-578.3306	336.46622	183.06023	4
-2101	1265	709	-512.75696	308.59494	173.07304	4
-1929	1399	681	-470.62186	341.4095	166.26082	4
-2173	1820	776	-530.1637	444.0875	189.29138	4
-2768	2036	906	-675.40906	496.7083	221.03532	4
-3336	2030	1060	-814.10187	495.2921	258.592	4
-4088	1885	1234	-997.5538	459.98834	301.06033	4
-5062	1670	1241	-1235.0748	407.41937	302.74753	4
-6308	1519	1262	-1539.113	370.69754	307.95267	4
-5335	1343	1299	-1301.7997	327.73056	316.92783	4
-4423	1164	1260	-1079.1273	283.95084	307.42902	4
-4830	931	1255	-1178.6075	227.23557	306.285	4
-4835	942	1348	-1179.7089	229.81572	328.81964	4
-3971	969	1124	-968.9615	236.41782	274.37262	4
-2661	1242	824	-649.27185	302.97946	200.97646	4
-2177	1436	951	-531.2033	350.26584	232.07535	4
-1666	1410	906	-406.56195	343.9487	220.97327	4
-1734	1642	904	-423.00104	400.585	220.5629	4
-1915	1917	1037	-467.31674	467.75055	252.97989	4
-2057	1978	1300	-502.01685	482.65616	317.141	4
-2247	1874	1621	-548.19183	457.37286	395.58252	4
-2393	1784	1841	-583.8696	435.26456	449.23474	4
-2504	1481	1847	-610.8758	361.41135	450.77448	4
-2454	950	1580	-598.7164	231.70685	385.59457	4
-2502	891	1348	-610.5649	217.47229	328.948	4
-2824	1102	1457	-688.9934	268.82825	355.61844	4
-3984	1360	1843	-972.07556	331.74738	449.77838	4
-5779	1314	1848	-1410.0675	320.73212	450.9201	4
-6817	1340	1857	-1663.33	327.00494	453.02713	4
-6894	968	1459	-1682.1431	236.14922	355.88538	4
-6142	840	1039	-1498.72	205.05728	253.53978	4
-5424	763	922	-1323.3712	186.17299	224.95815	4
-4485	1198	834	-1094.3622	292.34793	203.54312	4
-3190	1283	763	-778.4479	312.9341	186.07343	4
-2188	1246	730	-533.9152	303.92828	178.21356	4
-1697	1185	682	-414.06528	289.14502	166.35002	4
-1546	1112	687	-377.32065	271.23187	167.53418	4
-1378	913	584	-336.15878	222.75208	142.39938	4
-1535	1042	523	-374.48795	254.17131	127.64557	4
-2480	1317	615	-605.11066	321.38376	150.13466	4
-2913	1529	900	-710.7465	373.14764	219.64355	4
-3187	1521	1186	-777.63275	371.2171	289.26315	4
-3730	1838	1388	-910.1325	448.55527	338.738	4
-5627	2542	1667	-1373.0326	620.1844	406.80826	4
-8308	3550	2768	-2027.1147	866.13586	675.51196	4
-6101	2659	2849	-1488.5646	648.7236	695.24493	4
-5058	2597	2215	-1234.2233	633.552	540.4688	4
-4972	2187	2636	-1213.1415	533.52985	643.17737	4
-3584	1115	2341	-874.45856	271.9421	571.24994	4
-2090	955	1617	-509.98517	232.96983	394.45972	4
-1414	1354	1267	-345.12903	330.41147	309.02847	4
-1372	1219	1240	-334.80966	297.4128	302.54227	4
-1225	517	1119	-298.8826	126.17271	273.0292	4
-1267	1036	894	-309.03488	252.79877	218.03012	4
-1649	1559	678	-402.45648	380.47083	165.55206	4
-2367	1868	845	-577.57837	455.71344	206.24821	4
-3525	1684	651	-860.01746	410.98914	158.72871	4
-5014	1510	278	-1223.4768	368.4048	67.827866	4
-6362	2111	749	-1552.3176	515.19336	182.7639	4
-6481	2379	1159	-1581.4379	580.48694	282.73358	4
-5900	1886	922	-1439.591	460.26575	225.07008	4
-5612	1863	935	-1369.3109	454.58078	228.04095	4
-4965	1603	1325	-1211.3689	391.08316	323.25616	4
-4039	1876	1436	-985.4889	457.86316	350.37955	4
-2962	1999	1268	-722.71826	487.71353	309.3822	4
-1804	1429	989	-440.19693	348.56485	241.35521	4
-1354	1109	805	-330.39026	270.55017	196.31384	4
-1413	886	865	-344.7643	216.15024	211.02449	4
-1682	795	616	-410.43573	193.94504	150.19699	4
-2039	1324	909	-497.45102	322.938	221.76666	4
-2904	1627	977	-708.5909	396.99088	238.38875	4
-4155	1935	792	-1013.82684	472.2376	193.22556	4
-6860	3008	1527	-1673.9602	734.0097	372.53256	4
-8445	3727	3408	-2060.4592	909.36316	831.6279	4
-5291	2539	3187	-1290.9966	619.43195	777.6571	4
-4176	2276	1999	-1018.8892	555.3308	487.6834	4
-4318	1741	1730	-1053.5739	424.86154	422.0136	4
-3414	776	1303	-833.0623	189.34584	317.84894	4
-2076	774	1089	-506.5424	188.93053	265.59476	4
-1308	1227	807	-319.17404	299.31305	196.96756	4
-1058	1400	829	-258.13208	341.63525	202.15611	4
-1506	1738	1017	-367.3904	423.99277	248.0998	4
-2189	1574	1048	-534.2354	383.97717	255.71481	4
-2780	1399	906	-678.2138	341.25427	221.14389	4
-3108	1090	679	-758.3898	266.01004	165.70291	4
-4192	982	390	-1022.8136	239.55452	95.0382	4
-5567	925	332	-1358.3898	225.74025	81.11401	4
-6805	1260	648	-1660.5253	307.54855	158.13306	4
-6839	1580	1040	-1668.6401	385.60712	253.64659	4
-6297	1629	1040	-1536.377	397.56448	253.83888	4
-5482	1628	1009	-1337.537	397.15265	246.23442	4
-4511	1610	1335	-1100.7047	392.83826	325.71292	4
-3511	1580	1395	-856.6331	385.4661	340.4387	4
-2554	1533	1013	-623.18976	374.00494	247.27391	4
-2111	1573	895	-515.11005	383.7805	218.45724	4
-1626	1553	912	-396.85663	378.92682	222.47873	4
-1524	1187	791	-371.88086	289.52097	192.9232	4
-2030	1128	764	-495.2419	275.21057	186.48009	4
-2197	1169	871	-535.9969	285.18115	212.40762	4
-3384	1357	809	-825.73895	331.14368	197.31247	4
-5520	1551	874	-1346.8752	378.3554	213.20882	4
-6712	2149	1167	-1637.8435	524.3425	284.64084	4
-7610	3302	2649	-1856.9374	805.8016	646.44434	4
-5816	3282	3774	-1419.0476	800.81006	920.7348	4
-4419	1925	2859	-1078.2485	469.68243	697.61237	4
-4229	1918	1933	-1031.9214	468.0466	471.55127	4
-3449	826	1377	-841.4478	201.61253	336.08398	4
-2052	207	1101	-500.77438	50.416435	268.69537	4
-1263	761	988	-308.21613	185.6007	241.06985	4
-1223	1104	1056	-298.45932	269.27142	257.63623	4
-1376	1378	1241	-335.8138	336.1923	302.82404	4
-1799	1504	1173	-438.9025	366.8602	286.21686	4
-2516	1615	975	-614.00977	394.03735	237.88853	4
-3023	1393	889	-737.6817	339.97696	216.94704	4
-3935	1031	698	-960.14667	251.45068	170.35486	4
-4287	787	690	-1045.9357	191.91177	168.41321	4
-5742	1255	918	-1401.0419	306.26697	223.90425	4
-6404	1572	1250	-1562.6608	383.65247	305.07355	4
-5552	1361	1021	-1354.5662	332.0702	249.08733	4
-5216	1419	992	-1272.8073	346.3265	242.14616	4
-4881	1496	1102	-1191.0112	365.04144	268.81104	4
-4461	1837	1135	-1088.3838	448.25153	276.985	4
-3816	2190	1169	-931.0305	534.4393	285.31995	4
-2612	2131	1192	-637.34106	519.88934	290.80484	4
-1660	1524	788	-405.1355	371.92355	192.32518	4
-942	986	363	-229.93706	240.62476	88.56851	4
-924	790	336	-225.4925	192.69559	81.97195	4
-1489	946	105	-363.4136	230.87317	25.520336	4
-4398	1458	-97	-1072.9913	355.79816	-23.755379	4
-6012	2730	756	-1466.888	666.1219	184.35803	4
-5197	3222	1363	-1268.0995	786.14246	332.6931	4
-4374	3755	2397	-1067.3137	916.12823	584.8045	4
-2786	2623	3326	-679.75104	640.0258	811.5257	4
-3791	1753	2581	-925.05237	427.75922	629.80237	4
-3305	1348	1705	-806.4931	328.87497	416.01508	4
-4196	231	1936	-1023.7689	56.472458	472.34174	4
-4278	1146	1878	-1043.7584	279.62888	458.3149	4
-5907	1552	1987	-1441.3398	378.79987	484.87665	4
-7914	3065	2723	-1931.1237	747.86206	664.422	4
-6360	2215	2937	-1551.7305	540.3701	716.5567	4
-5298	1201	2091	-1292.6985	293.07758	510.24847	4
-4968	1374	1824	-1212.1206	335.34204	445.12692	4
-5036	613	2037	-1228.9034	149.53645	496.93973	4
-4060	118	1372	-990.60706	28.680761	334.79846	4
-2941	623	581	-717.5065	151.98398	141.84547	4
-2210	598	696	-539.3272	145.83502	169.78668	4
-1954	765	830	-476.88724	186.67462	202.54333	4
-1773	993	869	-432.49637	242.34998	212.0702	4
-1770	1474	803	-432.0007	359.5354	195.9633	4
-2102	1815	720	-512.9297	442.85587	175.56581	4
-2436	2214	644	-594.50073	540.1798	157.0648	4
-2969	2404	722	-724.3441	586.56415	176.17969	4
-3280	2340	751	-800.21027	570.97394	183.23532	4
-3959	1939	874	-965.917	473.1524	213.26875	4
-5078	1682	761	-1238.98	410.3972	185.74261	4
-5955	2005	1013	-1452.916	489.22787	247.28119	4
-5920	2444	1417	-1444.5048	596.3267	345.79828	4
-5069	1778	913	-1236.9062	433.79614	222.87514	4
-4428	1090	308	-1080.4824	265.96634	75.06119	4
-4208	934	251	-1026.7692	227.8271	61.329685	4
-3541	1355	310	-864.04016	330.62546	75.684135	4
-2784	1648	73	-679.2696	402.04922	17.914017	4
-2272	1977	-42	-554.35236	482.30298	-10.328188	4
-2245	2286	271	-547.76624	557.76215	66.2093	4
-2526	2373	594	-616.4531	578.9246	144.92741	4
-2827	2491	1219	-689.6722	607.7332	297.52426	4
-2784	2296	1655	-679.3527	560.14404	403.81366	4
-2816	2246	1862	-687.0065	547.93115	454.44406	4
-3394	2635	2592	-828.08997	643.0577	632.4992	4
-4007	2214	2817	-977.667	540.31	687.4396	4
-4392	1771	2620	-1071.5752	432.04022	639.2326	4
-4738	1327	2495	-1155.9604	323.67233	608.7407	4
-4765	1381	2496	-1162.7557	336.92715	609.00354	4
-5516	1587	2516	-1346.0009	387.2572	613.99274	4
-5416	1539	2477	-1321.4	375.48148	604.3343	4
-4763	1379	1996	-1162.1205	336.597	486.9936	4
-4742	1294	1491	-1156.9554	315.73248	363.7686	4
-5252	1128	1084	-1281.4739	275.171	264.54947	4
-5289	918	718	-1290.548	223.91972	175.21556	4
-4320	593	377	-1054.0969	144.62593	92.08293	4
-3885	419	85	-947.9384	102.265976	20.718344	4
-3411	496	56	-832.2312	121.12921	13.660981	4
-2636	653	152	-643.1031	159.40819	36.97031	4
-2315	827	181	-564.8202	201.78061	44.044582	4
-1962	939	268	-478.67215	229.17511	65.391655	4
-1601	790	229	-390.5798	192.74356	55.773827	4
-1305	782	409	-318.41605	190.71681	99.76711	4
-1657	1004	575	-404.2206	245.02034	140.30492	4
-1941	1434	692	-473.6981	350.00735	168.8047	4
-1997	1321	575	-487.1733	322.40738	140.35455	4
-2553	2212	892	-622.8298	539.6343	217.55025	4
-3395	2610	1359	-828.449	636.7805	331.59332	4
-3711	2259	1223	-905.4995	551.14374	298.31723	4
-5292	2358	1361	-1291.3467	575.23267	332.13626	4
-7293	2936	1928	-1779.5491	716.3905	470.3675	4
-7201	5477	2272	-1756.9882	1336.4432	554.4736	4
-5835	6121	1844	-1423.6552	1493.4104	449.819	4
-4437	3803	1127	-1082.55	927.8392	274.87958	4
-3075	2176	1021	-750.25586	530.86804	249.18784	4
-2221	1119	1170	-542.0457	273.03418	285.52008	4
-1751	831	1291	-427.22437	202.83746	314.91483	4
-1350	2042	1019	-329.48175	498.2423	248.6249	4
-768	2928	735	-187.35542	714.4419	179.26811	4
-626	3045	977	-152.67813	743.0316	238.50238	4
-1279	2739	1128	-312.1949	668.3977	275.2511	4
-2216	2504	1381	-540.743	611.0683	336.99988	4
-3035	1849	1427	-740.6532	451.1755	348.21652	4
-5505	1642	1453	-1343.2854	400.7191	354.47083	4
-7181	1270	1223	-1752.2078	309.85645	298.51196	4
-8217	1395	1295	-2004.8805	340.314	315.9507	4
-8002	1340	1232	-1952.4733	327.00873	300.65353	4
-6332	861	1027	-1545.0276	210.06049	250.46686	4
-4917	1079	904	-1199.6406	263.39313	220.51227	4
-3220	1217	865	-785.6846	297.06122	210.9389	4
-2206	1087	669	-538.3002	265.24646	163.3253	4
-1467	1129	387	-358.03598	275.45056	94.44553	4
-1409	971	281	-343.86365	236.9755	68.55968	4
-1223	784	253	-298.34	191.22096	61.72067	4
-1093	749	247	-266.80737	182.81517	60.20225	4
-1437	876	178	-350.6577	213.76497	43.390934	4
-1972	1117	86	-481.18277	272.54657	20.934727	4
-2467	1571	471	-602.06146	383.293	115.003204	4
-3667	1779	798	-894.6318	433.96094	194.81525	4
-5944	2561	1444	-1450.3215	624.8774	352.33017	4
-7882	3460	2392	-1923.232	844.33136	583.5527	4
-6764	2899	3139	-1650.3029	707.4316	766.01416	4
-5481	2558	3410	-1337.4843	624.25867	832.0596	4
-5648	2528	3550	-1378.0994	616.8429	866.1454	4
-4718	1778	2627	-1151.3108	433.75754	640.969	4
-2949	1742	1877	-719.55975	425.02634	458.02744	4
-1930	1741	1737	-470.93692	424.7799	423.8644	4
-1401	1630	1450	-341.77213	397.82675	353.71024	4
-1226	1701	1302	-299.19318	414.99985	317.7807	4
-1104	1817	1184	-269.264	443.28183	288.8238	4
-1328	1131	1132	-324.06226	275.87445	276.13226	4
-1901	1085	1116	-463.79654	264.63104	272.4015	4
-2521	1555	952	-615.1253	379.44943	232.36	4
-3238	1569	937	-790.1864	382.9179	228.70723	4
-4851	1421	763	-1183.5892	346.8079	186.27698	4
-6351	1148	837	-1549.6267	280.16367	204.18704	4
-7279	1170	1091	-1776.1135	285.54797	266.2041	4
-6966	1406	1178	-1699.6165	342.94937	287.39908	4
-5894	1439	1139	-1438.092	351.01505	277.89914	4
-4903	1545	1098	-1196.2408	376.99387	267.97363	4
-3815	1756	1012	-930.8029	428.44037	247.00284	4
-3081	1661	972	-751.79425	405.20578	237.04669	4
-2460	1686	867	-600.3026	411.30353	211.59892	4
-2160	1451	1123	-526.9314	354.06482	274.11258	4
-1825	1256	1039	-445.1979	306.5428	253.63458	4
-1492	1224	802	-364.08966	298.56262	195.78593	4
-1640	1316	724	-400.27957	321.11664	176.64732	4
-1995	1301	722	-486.7182	317.49692	176.11089	4
-2308	1464	652	-563.05963	357.11102	159.15123	4
-2689	1648	1002	-655.99805	402.21924	244.42407	4
-3272	1645	1047	-798.27997	401.36478	255.52483	4
-5327	2080	1319	-1299.8152	507.51077	321.88434	4
-7696	2728	1727	-1877.7034	665.7347	421.41638	4
-7588	3145	3038	-1851.4467	767.43677	741.2872	4
-5227	2047	3096	-1275.4207	499.3898	755.3115	4
-4751	2307	2425	-1159.125	562.8836	591.7958	4
-4747	2330	2295	-1158.1556	568.49396	559.98126	4
-3696	1276	1732	-901.7584	311.23468	422.58298	4
-2318	1245	1157	-565.6673	303.75	282.42828	4
-2109	1621	965	-514.65204	395.53323	235.38194	4
-2078	1454	1102	-507.03177	354.6557	268.82343	4
-1997	841	872	-487.38565	205.10246	212.8215	4
-2082	1153	685	-507.88907	281.42404	167.16788	4
-2408	1137	561	-587.51306	277.47485	136.82924	4
-2685	1069	402	-655.096	260.9243	98.15538	4
-3127	1077	400	-762.9281	262.7911	97.4936	4
-3925	850	434	-957.6375	207.43967	105.819565	4
-4849	668	396	-1183.0419	163.1091	96.57798	4
-4941	1158	766	-1205.5658	282.63745	186.97742	4
-5824	1538	1239	-1421.0801	375.20813	302.19708	4
-5830	1815	1318	-1422.5897	442.95905	321.488	4
-5314	1653	1202	-1296.53	403.3845	293.2737	4
-4727	1633	1311	-1153.3248	398.3644	319.93585	4
-4119	1564	1457	-1005.0516	381.64435	355.43784	4
-3498	1584	1295	-853.40234	386.43506	315.93213	4
-3105	1251	1051	-757.5642	305.25076	256.3878	4
-2414	1152	803	-588.94666	281.1409	195.89343	4
-2461	1348	474	-600.42114	329.0044	115.65605	4
-2106	1577	380	-513.89276	384.8914	92.76643	4
-1712	1341	368	-417.65405	327.15164	89.78466	4
-2167	1597	198	-528.6426	389.66876	48.359936	4
-5017	2224	377	-1224.2478	542.7	92.06428	4
-7790	3316	1047	-1900.6729	808.99506	255.51411	4
-6466	3556	2224	-1577.6366	867.7764	542.55597	4
-3935	3150	2921	-960.1388	768.55005	712.83685	4
-3548	2269	3232	-865.7756	553.59546	788.66327	4
-3145	1674	2254	-767.44934	408.54208	550.0309	4
-2849	1160	1334	-695.13165	282.94037	325.53638	4
-2077	358	1237	-506.83868	87.364075	301.84753	4
-1287	604	1034	-314.0708	147.30414	252.40036	4
-2183	1087	1451	-532.65466	265.3357	353.95184	4
-4162	1405	1676	-1015.649	342.9396	408.84866	4
-7037	1251	1664	-1716.9065	305.1998	405.9211	4
-7487	1390	1483	-1826.9465	339.07126	361.87634	4
-5890	1336	1237	-1437.1394	325.87137	301.7639	4
-4248	1207	833	-1036.4147	294.5933	203.13489	4
-3501	1573	1436	-854.23456	383.7336	350.50296	4
-3372	2005	1607	-822.6742	489.24072	392.0259	4
-2755	2075	1237	-672.2646	506.1959	301.78	4
-1828	1082	741	-445.94095	264.02292	180.71426	4
-1488	546	506	-363.17993	133.11995	123.46874	4
-1653	902	688	-403.4165	220.02856	167.7986	4
-2026	1066	741	-494.45453	260.03912	180.74384	4
-2472	1288	845	-603.12744	314.3226	206.29994	4
-3002	1629	851	-732.5684	397.4796	207.72466	4
-5323	1572	642	-1298.8785	383.5716	156.5479	4
-7879	2016	1037	-1922.3918	491.98975	253.14276	4
-8314	2364	1983	-2028.6584	576.74524	483.8024	4
-6715	2579	3159	-1638.4172	629.2696	770.8611	4
-4831	1817	2987	-1178.8503	443.27625	728.79175	4
-4209	1532	2246	-1026.9352	373.72858	548.1375	4
-3125	1390	1648	-762.57855	339.16153	402.07526	4
-2118	869	1178	-516.7835	212.12553	287.37012	4
-1437	1149	1064	-350.61157	280.33295	259.62207	4
-1486	1501	1263	-362.52692	366.1539	308.147	4
-1905	1495	1658	-464.84573	364.88678	404.502	4
-2417	1291	1721	-589.726	315.06335	420.04175	4
-2831	66	1708	-690.67474	16.207428	416.7735	4
-3919	522	1649	-956.22534	127.460236	402.318	4
-4891	1492	1442	-1193.4564	363.9462	351.72626	4
-5917	1652	1488	-1443.6539	403.1312	363.18842	4
-7275	1626	1381	-1775.1512	396.81506	336.94104	4
-7133	1253	1181	-1740.3771	305.78003	288.1388	4
-4750	889	731	-1158.9004	216.98453	178.25668	4
-3403	543	148	-830.3315	132.47133	36.030582	4
-3306	622	-49	-806.65576	151.68198	-11.956359	4
-3442	837	-80	-839.8626	204.26155	-19.58002	4
-3812	1369	-99	-930.21216	334.1477	-24.036419	4
-3538	1561	-125	-863.3763	380.79816	-30.382275	4
-3369	1850	103	-821.97656	451.41116	25.049828	4
-3157	1831	550	-770.305	446.87506	134.26418	4
-2858	1735	692	-697.45325	423.36984	168.85669	4
-2683	1505	717	-654.59076	367.2631	174.9948	4
