A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	LABEL_0
-4146	2995	-17	-1011.7245	730.8847	-4.0656257	4
-3791	3450	-206	-924.9206	841.7608	-50.148273	4
-3156	2189	-193	-769.9887	534.01526	-47.08334	4
-2302	2077	-192	-561.80896	506.83304	-46.940727	4
-1827	1485	-365	-445.90012	362.33246	-89.14251	4
-1142	1392	376	-278.58566	339.62445	91.76387	4
-214	-86	-337	-52.196774	-21.004381	-82.34745	4
-408	1080	207	-99.5115	263.63693	50.494164	4
-239	-884	165	-58.336594	-215.69986	40.249516	4
-586	1385	518	-142.99011	338.0012	126.296684	4
-703	-773	531	-171.45618	-188.65607	129.54411	4
-892	3002	1111	-217.53944	732.5354	271.17538	4
-964	-879	339	-235.17355	-214.40318	82.801994	4
-1582	15327	8236	-385.94843	3739.8342	2009.5684	4
-1905	10227	1464	-464.85907	2495.499	357.3227	4
-1257	-1429	1248	-306.67065	-348.57675	304.57617	4
-3477	7884	2710	-848.37134	1923.7434	661.35034	4
-1919	-325	1555	-468.34497	-79.33756	379.51028	4
-2889	2595	2412	-704.95905	633.10315	588.48694	4
-2586	3596	1614	-630.9986	877.3934	393.7503	4
-2588	6235	2122	-631.3829	1521.3528	517.6644	4
-1545	-1711	39	-376.90872	-417.38022	9.432602	4
-3035	1893	1337	-740.4819	461.93027	326.15756	4
-1538	81	628	-375.20358	19.77581	153.25687	4
-1462	186	123	-356.6952	45.35139	29.896194	4
-1668	555	-597	-406.87308	135.53082	-145.57913	4
-3342	3478	2049	-815.36993	848.57404	500.0172	4
-5115	1730	986	-1247.94	422.1506	240.5725	4
-8257	4317	200	-2014.721	1053.3218	48.796383	4
-7546	1747	514	-1841.335	426.38782	125.5224	4
-7172	4306	2199	-1750.0149	1050.7777	536.5817	4
-7616	5802	2955	-1858.3124	1415.6134	721.1007	4
-6346	4329	2295	-1548.4778	1056.3635	560.0852	4
-4799	4739	2220	-1170.9601	1156.4077	541.7562	4
-5086	4536	2113	-1241.0398	1106.8778	515.65027	4
-3813	3105	-800	-930.43005	757.6281	-195.21788	4
-3879	2680	-216	-946.5399	654.00916	-52.81506	4
-2900	2753	-578	-707.6616	671.72736	-141.13715	4
-3214	3260	-385	-784.20465	795.38367	-94.00306	4
-2043	2380	-113	-498.59326	580.70496	-27.639256	4
-1750	1946	-118	-427.09872	474.7818	-28.905111	4
-809	1735	171	-197.30276	423.3915	41.825874	4
-676	1785	416	-164.94989	435.50037	101.54495	4
62	708	183	15.132434	172.79726	44.66077	4
-44	594	917	-10.627927	144.85667	223.67572	4
610	1138	1421	148.75455	277.6714	346.71664	4
78	1582	1654	18.970392	385.90237	403.61203	4
763	1813	1702	186.05661	442.37555	415.3982	4
-566	322	1066	-138.10164	78.5285	260.0117	4
755	3038	2078	184.13762	741.1615	507.07733	4
-1963	19415	5264	-479.07755	4737.2974	1284.3384	4
-186	423	421	-45.29334	103.26924	102.63791	4
-903	942	1643	-220.31285	229.8982	400.88864	4
-1887	5844	1464	-460.47336	1426.0309	357.1299	4
-1397	2427	1600	-340.97592	592.23236	390.3072	4
-2139	2902	1181	-521.9813	707.989	288.25714	4
-883	2811	1756	-215.4084	685.9296	428.47665	4
-906	2774	1080	-221.11383	676.9205	263.45297	4
-1068	2460	1209	-260.70615	600.1424	294.9511	4
-1807	2093	1924	-440.94666	510.6047	469.4438	4
-1460	2598	2010	-356.13464	634.002	490.34125	4
-1844	1734	1455	-449.87552	423.06885	355.0226	4
-1710	2277	1910	-417.25195	555.6384	466.1547	4
-2166	2604	1661	-528.5613	635.3421	405.18097	4
-2069	2972	1983	-504.76825	725.2641	483.93683	4
-3275	3855	2077	-798.9897	940.56	506.76123	4
-3800	2911	757	-927.1083	710.1647	184.76317	4
-7060	6867	647	-1722.7086	1675.4321	157.80116	4
-6891	7114	1950	-1681.376	1735.8065	475.78625	4
-4344	6556	1285	-1059.965	1599.7186	313.57678	4
-2854	6421	1964	-696.3473	1566.766	479.24365	4
-2458	3150	887	-599.85834	768.5614	216.48209	4
-2013	3002	698	-491.2277	732.58496	170.42812	4
-2002	813	192	-488.4492	198.32144	46.799374	4
-1982	856	445	-483.56372	208.92633	108.56246	4
-2670	1971	2	-651.4051	480.99493	0.43073425	4
-2246	1715	212	-547.9792	418.35587	51.7341	4
-2011	2007	23	-490.58942	489.60605	5.5984745	4
-1184	1179	350	-288.83606	287.614	85.45932	4
-840	798	485	-204.92957	194.68817	118.27153	4
-213	312	1405	-51.981117	76.16602	342.86847	4
-2290	5607	1852	-558.6618	1368.0497	451.81665	4
-3351	8185	2665	-817.607	1997.0477	650.1775	4
-2024	8229	2662	-493.9371	2007.9783	649.4233	4
-1405	9072	3528	-342.88168	2213.4995	860.73456	4
-1032	6666	2652	-251.92827	1626.6085	647.1099	4
-690	5007	3154	-168.34502	1221.7856	769.6259	4
-322	3004	1502	-78.55509	732.8597	366.38107	4
-118	3071	1401	-28.811205	749.2265	341.78134	4
601	2217	153	146.6599	540.97003	37.312958	4
691	1507	194	168.61523	367.70038	47.265778	4
910	229	-430	221.97809	55.872723	-104.965706	4
797	774	778	194.55708	188.82703	189.86539	4
969	2135	-154	236.55515	520.82623	-37.5381	4
1077	1631	1129	262.7165	398.0805	275.54205	4
1166	1031	169	284.601	251.5849	41.193176	4
1068	1105	1367	260.67822	269.69772	333.6617	4
888	1112	-431	216.78864	271.38977	-105.13473	4
815	1465	2033	198.86009	357.51614	496.04654	4
689	907	-882	168.0673	221.37903	-215.29912	4
290	3041	3710	70.83122	742.0481	905.18787	4
-3275	22997	9744	-798.99524	5611.3335	2377.6255	4
3009	-4781	-1738	734.267	-1166.5231	-423.97403	4
1344	2904	5047	327.97058	708.55853	1231.4935	4
658	5528	2467	160.43747	1348.7639	601.8376	4
-1172	833	3291	-285.90756	203.1351	803.0945	4
-7207	6377	712	-1758.4474	1555.9263	173.64998	4
-5104	2267	255	-1245.2748	553.04785	62.121803	4
-2468	638	552	-602.28265	155.63297	134.65161	4
-1142	-2783	751	-278.52863	-679.14276	183.16234	4
-2725	-23	344	-664.8153	-5.558142	83.99305	4
-3115	1612	900	-760.0704	393.34555	219.49614	4
-4694	4650	1173	-1145.321	1134.6411	286.11115	4
-4047	5867	1268	-987.4662	1431.5583	309.4619	4
-2722	2645	-99	-664.24335	645.37476	-24.112503	4
-5734	3566	1369	-1398.9788	870.1102	333.93744	4
-4872	6352	1296	-1188.7883	1549.9894	316.32892	4
-4683	3896	2406	-1142.7305	950.5356	586.9758	4
-5113	7214	3105	-1247.484	1760.1559	757.5676	4
-5795	4860	3167	-1413.8593	1185.8337	772.7851	4
-5886	6855	4055	-1436.3044	1672.5858	989.38824	4
-5042	5467	3632	-1230.3131	1333.8337	886.1419	4
-3307	4337	2804	-806.8933	1058.1658	684.1495	4
-2891	3306	3140	-705.35834	806.6008	766.20844	4
-3667	3797	1576	-894.6515	926.505	384.43152	4
-3026	3355	859	-738.4197	818.64905	209.62978	4
-2281	3836	1038	-556.5913	935.89514	253.1719	4
-2059	1842	463	-502.38184	449.44406	112.91699	4
-2164	4237	602	-528.00507	1033.7972	146.77542	4
-931	995	164	-227.19012	242.69818	40.010674	4
-525	2299	889	-128.16245	560.836	216.9886	4
22	384	136	5.2771835	93.78275	33.22475	4
-581	1829	778	-141.68047	446.33966	189.90761	4
89	586	-115	21.68401	142.94366	-27.966969	4
-418	2388	1054	-102.017876	582.77954	257.28314	4
-456	-817	568	-111.25193	-199.32759	138.59753	4
-762	2661	712	-185.97926	649.1682	173.62454	4
131	-2761	-270	32.077698	-673.7802	-65.9319	4
-627	17358	10883	-152.96663	4235.4497	2655.343	4
-1256	4464	841	-306.4136	1089.1882	205.26868	4
-1784	-2238	3310	-435.40414	-546.1304	807.55615	4
-3140	9759	3534	-766.13336	2381.3118	862.3116	4
-3431	335	1537	-837.2292	81.75702	375.07034	4
-3081	6067	3868	-751.84375	1480.2556	943.89307	4
-906	1371	1579	-220.9491	334.4699	385.22644	4
260	591	1183	63.391068	144.1498	288.60184	4
-257	-72	324	-62.64806	-17.489532	78.99579	4
-383	-453	-768	-93.335594	-110.622505	-187.31415	4
-2346	-64	-1010	-572.47766	-15.64025	-246.46492	4
-3352	2338	-40	-817.905	570.48157	-9.769476	4
-4658	3256	1105	-1136.4982	794.53467	269.57538	4
-4481	3447	807	-1093.2577	840.999	196.83083	4
-6862	1661	677	-1674.4211	405.30527	165.14531	4
-8120	4976	1845	-1981.3617	1214.209	450.13034	4
-5760	1737	1894	-1405.3477	423.88397	462.15488	4
-6355	5641	3607	-1550.6785	1376.3802	880.0727	4
-5233	3535	2942	-1276.9036	862.51917	717.7343	4
-6338	4228	3122	-1546.5651	1031.5574	761.6795	4
-5960	3975	2973	-1454.2852	969.97565	725.3015	4
-6198	3917	2369	-1512.4032	955.6999	577.9165	4
-5271	4142	2100	-1286.0454	1010.5737	512.42645	4
-5636	3797	1331	-1375.0729	926.5476	324.86032	4
-4618	2650	1436	-1126.8041	646.55206	350.33316	4
-3613	1640	1469	-881.5304	400.15256	358.43814	4
-2375	1970	602	-579.60614	480.5748	146.90022	4
-2002	1284	450	-488.4724	313.1939	109.80825	4
-1760	1544	704	-429.5446	376.6592	171.80113	4
-1062	630	70	-259.0523	153.8166	16.989899	4
-205	1149	439	-49.943203	280.33923	107.09115	4
-99	-156	-309	-24.09212	-37.949524	-75.29156	4
158	414	682	38.54706	101.060036	166.28746	4
-266	602	-483	-64.879074	146.82109	-117.95794	4
344	2175	308	84.042145	530.7962	75.07779	4
-103	-549	-869	-25.200449	-134.02586	-212.13655	4
-470	3552	5906	-114.61902	866.6033	1440.982	4
-1293	17083	6901	-315.5897	4168.3213	1683.8252	4
-899	-491	809	-219.2568	-119.867134	197.48193	4
-4206	3557	4492	-1026.1508	867.9542	1095.9827	4
-3309	3187	2109	-807.30566	777.7392	514.4761	4
-3242	2740	2943	-791.0676	668.4866	718.1501	4
-1991	1581	1904	-485.8552	385.87857	464.5036	4
-1215	2222	3053	-296.4783	542.2171	744.9609	4
-646	5219	2454	-157.7444	1273.5181	598.8119	4
-1238	1345	1061	-302.00082	328.2044	258.9105	4
-1488	3173	1083	-363.15366	774.09937	264.3274	4
-1162	2912	419	-283.58548	710.50354	102.31775	4
234	3160	424	57.003574	771.08	103.46951	4
184	1310	1395	44.802128	319.6784	340.44467	4
-1085	5141	2460	-264.84305	1254.4287	600.21826	4
-1314	4698	3245	-320.60168	1146.3602	791.7281	4
-378	133	-542	-92.292755	32.50756	-132.1611	4
-1052	-1657	877	-256.61075	-404.23785	214.01474	4
-1387	254	1616	-338.3902	62.06217	394.19492	4
-7077	2758	3405	-1726.6836	672.89545	830.8889	4
-19064	5384	3102	-4651.6616	1313.5992	756.9905	4
-8434	1581	-1101	-2057.8584	385.72	-268.5255	4
-5629	4701	4043	-1373.4558	1147.0632	986.3969	4
-5639	5830	3224	-1375.9901	1422.6047	786.7116	4
-4711	827	-70	-1149.4845	201.74043	-17.186434	4
-4298	3058	47	-1048.7877	746.0573	11.422226	4
-3327	2679	453	-811.77625	653.70197	110.51205	4
-2753	3737	828	-671.78845	911.7603	202.12177	4
-2410	1135	-116	-588.1184	276.87186	-28.369678	4
-1445	934	77	-352.66733	227.91599	18.868975	4
-982	810	-260	-239.59743	197.68394	-63.362675	4
-1023	729	204	-249.67133	177.77817	49.793087	4
-518	750	-117	-126.353134	183.09567	-28.551365	4
74	1211	217	17.962608	295.41486	53.05717	4
569	1112	500	138.8103	271.31012	122.11175	4
236	1182	36	57.58488	288.36118	8.832344	4
553	2968	2014	134.8576	724.17804	491.52805	4
-2334	5119	4221	-569.4396	1249.1105	1029.9868	4
-2303	10101	3701	-562.05206	2464.6023	903.07465	4
-3271	263	740	-798.03723	64.17628	180.62305	4
-7329	1729	2640	-1788.2661	421.97534	644.2609	4
-4713	3514	3179	-1150.015	857.295	775.7246	4
-2216	4061	597	-540.8069	990.7833	145.77533	4
-1162	3817	2344	-283.57626	931.44507	571.9841	4
-1902	844	1089	-464.06442	206.00397	265.71127	4
-1732	1591	668	-422.55927	388.28854	162.94273	4
-1493	2653	1288	-364.3894	647.4478	314.22256	4
-2516	3290	1436	-613.9889	802.7339	350.41898	4
-2468	1582	979	-602.25635	386.08548	238.76466	4
-2347	2533	723	-572.7109	618.13153	176.39464	4
-2311	2180	1267	-563.96844	531.96875	309.1696	4
-2298	4341	1951	-560.5994	1059.147	476.1543	4
-1053	1603	1396	-256.97226	391.10675	340.52844	4
-2098	1860	2006	-511.8222	453.72433	489.52774	4
-4504	1714	3175	-1098.9706	418.13855	774.6293	4
-12516	6653	3422	-3054.0063	1623.2186	835.0079	4
-10657	4720	1153	-2600.2297	1151.6882	281.33743	4
-6246	3847	3317	-1523.9635	938.6599	809.3298	4
-6604	4579	3721	-1611.351	1117.2811	907.9541	4
-5187	2062	826	-1265.7411	503.0137	201.45798	4
-4398	2790	558	-1073.0641	680.74207	136.06642	4
-3454	2236	229	-842.7389	545.61725	55.932724	4
-3009	2944	322	-734.0823	718.3502	78.64219	4
-2500	1924	186	-609.94354	469.42435	45.40689	4
-2413	1489	-138	-588.80316	363.37405	-33.703453	4
-1212	744	-553	-295.68295	181.47678	-134.83995	4
-898	1484	-77	-219.09871	362.03445	-18.82752	4
-247	-253	-427	-60.239197	-61.728256	-104.20727	4
-16	1059	176	-3.9088616	258.3557	42.96757	4
704	-604	-450	171.72084	-147.36441	-109.82509	4
202	1839	1299	49.229633	448.66913	316.9531	4
908	-2013	-1412	221.65167	-491.27594	-344.49985	4
-1227	14564	10449	-299.33496	3553.5425	2549.4604	4
-516	12092	3477	-125.80637	2950.5269	848.377	4
-247	-2155	739	-60.37402	-525.92993	180.35913	4
-3317	5934	3467	-809.2901	1447.9246	846.06195	4
-1410	494	1665	-344.15567	120.63209	406.2569	4
-2169	2544	3255	-529.2236	620.7891	794.11816	4
-599	2758	834	-146.18326	672.85205	203.49384	4
-1179	4853	3149	-287.63956	1184.0627	768.33624	4
-1164	-228	1050	-284.06158	-55.534424	256.1884	4
-1936	3599	2326	-472.4065	878.0739	567.4623	4
-1377	2873	1258	-335.93146	701.1261	306.9677	4
-1273	2348	2057	-310.5094	572.92377	501.96426	4
-1125	3590	2771	-274.40067	876.06555	676.1934	4
-191	4678	2995	-46.53337	1141.3419	730.8624	4
-258	1301	731	-62.91161	317.4257	178.33891	4
365	4117	2663	89.12483	1004.5884	649.8141	4
1404	2406	1485	342.68964	586.9892	362.22333	4
2419	2442	1728	590.2557	595.797	421.64365	4
464	3258	2187	113.133804	795.0703	533.6748	4
-2652	6637	2985	-647.1162	1619.3091	728.3727	4
-1497	1016	492	-365.24426	247.8282	119.97516	4
-6938	6573	279	-1692.7859	1603.7286	68.01173	4
-10791	10170	2967	-2632.8967	2481.4893	723.8771	4
-6301	5292	2205	-1537.3467	1291.3385	538.13916	4
-3162	6047	2592	-771.6135	1475.3734	632.4812	4
-3360	4920	2550	-819.90607	1200.5806	622.23236	4
-2955	1938	1211	-721.00085	472.7947	295.49063	4
-2581	1961	1241	-629.6983	478.46558	302.76508	4
-2066	911	504	-503.99567	222.26971	123.0549	4
-880	586	-64	-214.7825	143.0164	-15.670868	4
-611	526	-875	-148.97417	128.35883	-213.53424	4
-183	517	-483	-44.751522	126.16356	-117.82994	4
-447	-190	-641	-109.10329	-46.446655	-156.39241	4
112	916	-15	27.394077	223.52986	-3.705249	4
-91	-28	-463	-22.13496	-6.916401	-112.88619	4
234	-976	1855	57.003803	-238.24925	452.53894	4
-1669	20544	9640	-407.215	5012.717	2352.1753	4
-2262	298	-45	-551.9975	72.65534	-11.029881	4
-4168	3733	2221	-1016.98065	910.8699	541.87897	4
-4602	2236	-227	-1122.9913	545.4731	-55.2863	4
-4663	-3175	1000	-1137.7987	-774.5966	244.12155	4
-4476	2613	788	-1092.1853	637.5284	192.2484	4
-2141	-2252	425	-522.32556	-549.47125	103.77206	4
-3342	1353	30	-815.4354	330.04105	7.4020615	4
-4042	283	477	-986.2564	69.05884	116.443245	4
-5850	2829	1087	-1427.4419	690.24835	265.31497	4
-6759	3769	2194	-1649.0947	919.7528	535.31866	4
-5647	4909	774	-1377.7601	1197.6874	188.8988	4
-6062	375	575	-1479.0269	91.424095	140.3014	4
-7181	2747	1527	-1752.1437	670.24634	372.63013	4
-5669	4375	2027	-1383.3535	1067.5752	494.68887	4
-6059	3268	3382	-1478.3788	797.47797	825.14667	4
-5596	3002	3637	-1365.3651	732.5957	887.46014	4
-6109	4878	2965	-1490.5822	1190.145	723.39935	4
-6945	2148	3583	-1694.6914	524.19025	874.23895	4
-7107	5638	3232	-1734.0763	1375.6305	788.52466	4
-6760	1611	1390	-1649.5082	393.06427	339.26324	4
-6082	3263	951	-1484.0247	796.2935	232.08517	4
-4738	2379	1679	-1156.1732	580.4069	409.57526	4
-4194	3541	640	-1023.4031	863.9993	156.04424	4
-2865	1556	447	-699.1016	379.67767	109.01824	4
-1857	1826	-68	-453.01593	445.59265	-16.605225	4
-1162	355	138	-283.60162	86.63395	33.77669	4
-560	932	-171	-136.74454	227.4855	-41.794395	4
-701	407	126	-171.15306	99.25412	30.664328	4
-443	1694	-11	-108.076866	413.4115	-2.7023878	4
37	554	849	9.044739	135.17781	207.10843	4
573	940	-22	139.86786	229.38797	-5.250027	4
729	-1319	532	177.79665	-321.86246	129.87566	4
1187	215	-1204	289.71646	52.3848	-293.84583	4
-1550	1041	3883	-378.19037	253.92908	947.4951	4
-5534	24677	13116	-1350.3977	6021.103	3200.253	4
835	-5156	-1323	203.85019	-1258.1761	-322.88184	4
-4967	4952	4954	-1211.9807	1208.2946	1208.8586	4
-2834	3732	1081	-691.4852	910.5072	263.79584	4
-1565	2435	4577	-381.76843	594.093	1116.8538	4
-452	4528	2365	-110.3249	1104.7239	576.9884	4
-308	1886	2853	-75.25162	460.23737	696.05316	4
1049	2676	1584	255.92207	653.04364	386.52936	4
1272	400	1893	310.25555	97.565704	461.79764	4
843	254	-362	205.59401	61.96302	-88.33882	4
-200	-752	-333	-48.839375	-183.43948	-81.36368	4
-532	-407	-789	-129.87805	-99.35026	-192.46774	4
-2447	794	29	-596.9529	193.73387	6.9735236	4
-2905	925	-18	-708.87445	225.79439	-4.467821	4
-5332	4391	909	-1300.9718	1071.5138	221.77031	4
-5775	6772	1485	-1409.0099	1652.3848	362.29794	4
-10057	6675	3812	-2453.8777	1628.7892	930.24615	4
-8923	5432	2076	-2177.267	1325.3129	506.47733	4
-6257	7544	4437	-1526.7266	1840.6875	1082.6595	4
-5855	5652	3843	-1428.6227	1379.0312	937.687	4
-5882	4067	2605	-1435.2738	992.42975	635.7095	4
-4915	3137	2275	-1199.1694	765.3727	555.01855	4
-4976	3639	2528	-1214.097	887.98004	616.8437	4
-4402	2766	588	-1074.1943	675.0054	143.52924	4
-3621	2281	1310	-883.57135	556.5821	319.74304	4
-2318	2003	298	-565.6116	488.80844	72.73807	4
-2651	2667	581	-646.8283	650.836	141.64316	4
-1436	716	317	-350.3383	174.806	77.29368	4
-984	2110	600	-240.0022	514.7905	146.30638	4
-834	1045	-108	-203.46892	254.8634	-26.353212	4
-775	1740	868	-189.12927	424.51987	211.88213	4
132	393	225	32.100964	95.9277	54.84621	4
194	2238	812	47.344673	545.9816	198.2411	4
906	-611	6	221.16667	-148.96707	1.4952656	4
632	1709	501	154.117	417.1177	122.24594	4
1189	-3344	-592	290.01794	-816.0193	-144.50919	4
-294	16012	10721	-71.70642	3906.9722	2615.819	4
1322	5571	3425	322.5175	1359.2255	835.75146	4
15	-807	3066	3.5438688	-196.86266	748.1068	4
-4493	7017	2415	-1096.3997	1712.2013	589.27936	4
-3860	-481	1237	-941.7798	-117.273094	301.73074	4
-4303	4639	2648	-1049.9843	1131.9894	646.0987	4
-1569	2682	2486	-382.79813	654.2982	606.5273	4
-1639	2748	1829	-399.8971	670.56494	446.2453	4
-1785	3428	2248	-435.44733	836.4954	548.4533	4
-1799	1021	238	-438.9709	249.14198	58.154186	4
381	-1282	104	93.01975	-312.78546	25.28192	4
-1215	-1213	-853	-296.36703	-296.02853	-208.06496	4
-2156	-443	-694	-526.08154	-108.0493	-169.29285	4
-3413	852	-476	-832.7581	207.86436	-116.10172	4
-4289	1777	722	-1046.5538	433.4793	176.04973	4
-8863	3229	2634	-2162.6335	787.8443	642.60614	4
-12578	5945	2564	-3069.0005	1450.5563	625.6363	4
-7413	446	-1457	-1808.7395	108.77204	-355.6089	4
-7240	4705	2477	-1766.6475	1147.9221	604.38654	4
-6026	6792	4357	-1470.4482	1657.292	1063.1473	4
-5552	1123	3072	-1354.775	274.13348	749.4945	4
-5524	2732	1909	-1347.8622	666.51666	465.68454	4
-5660	1218	2587	-1381.1537	297.2376	631.183	4
-5736	2810	1593	-1399.6462	685.58923	388.57596	4
-5981	3326	1133	-1459.385	811.43866	276.4441	4
-5791	2408	-214	-1413.0908	587.6424	-52.102646	4
-4769	1882	671	-1163.6508	459.19995	163.60345	4
-3484	2632	55	-849.98224	642.2125	13.475528	4
-2654	1242	243	-647.50684	303.12723	59.239323	4
-1646	702	-192	-401.54376	171.31271	-46.952126	4
-727	796	329	-177.27908	194.19743	80.33993	4
63	552	-75	15.341698	134.62901	-18.366589	4
331	-24	643	80.81244	-5.789364	156.8118	4
604	757	299	147.27324	184.61633	72.984634	4
-62	1292	772	-15.233335	315.2193	188.2997	4
616	1294	501	150.35411	315.8335	122.169914	4
367	6910	5470	89.66886	1686.1053	1334.6154	4
-166	5944	3599	-40.60756	1450.2626	878.16595	4
1848	1353	2509	450.8435	330.18097	612.1837	4
-1968	3990	3605	-480.15985	973.64996	879.6649	4
-3718	2574	3134	-907.1065	627.98834	764.7653	4
-6109	2135	1562	-1490.5671	520.91895	381.18915	4
-7275	2912	1416	-1775.1957	710.423	345.42114	4
-4223	1182	-530	-1030.3972	288.36578	-129.37558	4
-1551	-1022	-189	-378.5434	-249.48616	-46.090996	4
-1975	946	-65	-481.97006	230.72923	-15.829163	4
-2827	1730	1375	-689.8061	422.1559	335.40833	4
-2540	2203	1329	-619.6759	537.6247	324.25958	4
-1852	602	942	-451.84952	146.79504	229.84148	4
-4307	1438	1146	-1051.0045	350.8801	279.5221	4
-6670	3725	2546	-1627.4135	908.9205	621.1465	4
-8982	3535	2498	-2191.6765	862.52264	609.5266	4
-7700	2298	1461	-1878.8967	560.7908	356.5686	4
-5922	1970	1317	-1444.921	480.55804	321.3059	4
